,Unnamed: 0,question_id,context,question,quiz_subject_id,question_image,year,number,has_image,examining_board
7564,7564,7565,,"Com referência às ideias e à tipologia do texto, julgue os itenssubsequentes.O texto, por apresentar a síntese do pensamento de von Hayek, é predominantemente descritivo.",5,,2010,0,0,cespe
7565,7565,7566,,"A Apple, dirigida pelo carismático Steve Jobs, tornou-sea mais fulgurante empresa da era digital. Jobs apresentou ao mundosua nova aposta, o iPad, um aparelho maior que um telefonecelular e menor que um computador portátil. Se não convenceuinteiramente os comentaristas tecnológicos, é unânime a previsãode que o iPad ""fará dinheiro"".A expressão ""fazer dinheiro"", como sinônimo de criaçãode riqueza, nasceu com a transformação dos Estados Unidos daAmérica (EUA) em potência tecno-militar-industrial. Antes disso,vigorava a noção mercantilista de que a riqueza apenas mudava dedono, sendo herdada ou tomada de alguém mais fraco ou menoshábil, pelo comércio, pela trapaça e pela guerra de conquista. O quelibertou as forças econômicas desse jogo de soma zero, em que oganho de alguns não aumentava o bolo geral de riqueza, foi ainovação, aliada a sua irmã gêmea, a produtividade.Veja, 3/2/2010, p. 12-3 (com adaptações).Tendo o texto acima comoreferência inicial e considerandoaspectos marcantes do atual estágio da economia mundial,fortemente marcado pelo papel nele desempenhado peloconhecimento, julgue os itens de 21 a 25.Países emergentes, como o Brasil, ressentem-se dos baixos investimentos em ciência e tecnologia, além dos índices educacionais insatisfatórios, razões suficientes para praticamente inviabilizar a exportação de seus produtos industriais e agrícolas.",5,,2010,0,0,cespe
7566,7566,7567,,O texto constitui uma argumentação em defesa de determinada linha de pesquisa dentro das ciências econômicas.,5,,2010,0,0,cespe
7567,7567,7568,,"Com referência às ideias e à tipologia do texto, julgue os itens subsequentes.Acerca dos elementos gramaticais presentes no texto, julgue os itens que se seguem. No trecho ""às forças cegas do processo social"" (l.23), caso se substitua ""forças cegas"" por mecanismos cegos, será necessário trocar ""às"" por aos para se manter a correção gramatical.",5,,2010,0,0,cespe
7568,7568,7569,,"Com referência às ideias e à tipologia do texto, julgue os itens subsequentes.Acerca dos elementos gramaticais presentes no texto, julgue os itens que se seguem. O trecho em que ocorre a palavra 'desígnio' (l.26) teria sua coerência prejudicada caso tal palavra fosse substituída por destino.",5,,2010,0,0,cespe
7569,7569,7570,,"Acerca das ideias e estruturas do texto acima, julgue os próximositens.Ao se trocar o ponto-final logo após político (L.12) por vírgula e, logo após, inserir-se a conjunção embora, seria formado um período coerente.",5,,2010,0,0,cespe
7570,7570,7571,,"A liberdade de ir votar ou não constitui uma armadilha, porque a participação de apenas uma parcela da sociedade na escolha de seus representantes pode não ser condizente com a preferência da maioria da população.",5,,2010,0,0,cespe
7571,7571,7572,,"Com relação ao texto acima apresentado, julgue os itens de 1 a 12.O texto, que é, predominantemente, descritivo, apresenta detalhes do funcionamento do sistema de identificação que deve ser implantado em todo o Brasil.",5,,2010,0,0,cespe
7572,7572,7573,,"No que se refere à organização das ideias e à estrutura do textoacima, julgue os itens de 1 a 6. Depreende-se da argumentação que as ""realidades particulares"" (L.3) são ""impossíveis de explicar ou compreender"" (L.4) porque a formação da consciência moral integra a estrutura da personalidade de cada um, individualmente.",5,,2010,0,0,cespe
7573,7573,7574,,"Julgue os itens seguintes, relativos à organização das ideias no textoacima e aos seus aspectos gramaticais.A estrutura sintática iniciada por ""Conquanto"" (L.4) é responsável pelo uso do modo subjuntivo em ""tenha"" (L.5); por isso, a substituição dessa forma verbal por tem desrespeita as regras gramaticais do padrão culto da língua.",5,,2010,0,0,cespe
7574,7574,7575,,"A respeito da organização dos sentidos e das estruturas linguísticasdo texto apresentado, julgue os itens que se seguem.O uso da flexão de terceira pessoa do plural em ""afetarem"" (L.4) estabelece a relação desse verbo com ""novas questões e os eventos"" (L.2-3).",5,,2010,0,0,cespe
7575,7575,7576,,"A partir das estruturas linguísticas que organizam o texto acima,julgue os itens subsecutivos.Na linha 8, os travessões duplos têm a função de destacar a inserção, ""o Cristianismo"", e a vírgula, a função de separar a oração que serve de explicação ao ""movimento social""; por isso, o uso de vírgulas, em lugar dos travessões, para destacar a inserção respeitaria as regras gramaticais, mas deixaria de marcar todas as relações significativas do texto.",5,,2010,0,0,cespe
7576,7576,7577,,"Considerando o texto acima, julgue os itens de 1 a 10.Entre os principais benefícios que o carro elétrico trará aos consumidores, está o financeiro, uma vez que o novo veículo será mais econômico e com valor de mercado menor que o dos automóveis convencionais.",5,,2010,0,0,cespe
7577,7577,7578,,"Considerando o texto acima, julgue os itens de 1 a 10.Na linha 31, a vírgula é utilizada para introduzir a fala do pesquisador e, por isso, poderia ser corretamente substituída por dois-pontos.",5,,2010,0,0,cespe
7578,7578,7579,,"Com relação ao texto, julgue os itens seguintes.O gênero textual predominante no texto consiste em tratado científico, conforme se conclui da presença de vocabulário especializado e de linguagem objetiva, literal e impessoal.",5,,2010,0,0,cespe
7579,7579,7580,,"Com relação ao texto, julgue os itens seguintes.O adjetivo dantesca (L.32) é utilizado metaforicamente para designar algo assustador, uso que remete à visão que se tinha das viagens por mar na Antiguidade.",5,,2010,0,0,cespe
7580,7580,7581,,"No que se refere aos aspectos linguísticos do texto, julgue os itens que se seguem.As palavras premente (L.1), decorrentes (L.3), correntes (L.15) e relevante (L.23) são formadas pela adição de um sufixo a uma forma verbal e são usadas, no texto, como adjetivos.",5,,2010,0,0,cespe
7581,7581,7582,,"Com base no texto, julgue os itens subsequentes.Depreende-se do texto que são os latino-americanos que devem construir o significado de latino-americanidade, pondo fim a uma era em que esse sentido era definido pelo olhar estrangeiro do estudioso europeu ou estadunidense, por exemplo.",5,,2010,0,0,cespe
7582,7582,7583,,"Julgue os itens a seguir, referentes às relações morfossintáticas, semânticas e discursivas do texto.A relação estabelecida, no texto, entre estereótipo e camisa de força (L.2) ressalta o fato de a vítima da visão estereotipada estar presa à imagem que a ela é atribuída, independentemente de suas ações.",5,,2010,0,0,cespe
7583,7583,7584,,"Acerca das ideias expressas no texto, julgue os itens que se seguem.O texto estende o conceito de estereótipo a categorias outras que a étnica, explorando os efeitos negativos dos estereótipos sobre aqueles que o sofrem.",5,,2010,0,0,cespe
7584,7584,7585,,"Julgue os itens subsequentes, relativos às relações morfossintáticas,semânticas e discursivas do texto. No último período do texto, Entretanto estabelece um contraste entre a promoção da diversidade de expressões culturais atual e o seu potencial ainda inexplorado.",5,,2010,0,0,cespe
7585,7585,7586,,"Com base no texto, julgue os itens subsecutivos.Os bens culturais são apresentados como sendo de livre acesso a todos, o que não significa que eles sejam sempre gratuitos.",5,,2010,0,0,cespe
7586,7586,7587,,"Acerca das relações morfossintáticas, semânticas e discursivas dotexto acima, julgue os itens que se seguem.As palavras de origem africana empregadas ao longo do texto são conhecidas do leitor brasileiro; por isso, prescinde-se do uso de aspas ou recursos explicativos.",5,,2010,0,0,cespe
7587,7587,7588,,"Considerando que os fragmentos incluídos nos itens seguintes, naordem em que estão apresentados, são partes sucessivas de um textoadaptado de Aryon DallIgna Rodrigues Sobre as línguasindígenas e sua pesquisa no Brasil. : Revista Ciência eCultura, ano 57, n.º 2, abril/maio/jun./2005, p. 35-6 , julgue-osquanto à correção gramatical.Esse número admite pequena margem de erro para mais ou para menos, e é possível que nele estejam incluídas duas ou três línguas que deixaram de ser faladas nos últimos cinco anos.",5,,2010,0,0,cespe
7588,7588,7589,,"Os itens a seguir apresentam reescrita do trecho retirado do textoPor outro lado, os vícios e o valor atrás dos quais correm Ulissese seus companheiros podem ser seus próprios. (R.48-50). Julgue-osquanto à correção gramatical e à manutenção do sentido original dotrecho.Não obstante, os vícios e o valor que precederam Ulisses e seus companheiros podem ser seus próprios.",5,,2010,0,0,cespe
7589,7589,7590,,"Com relação ao sentido e às estruturas linguísticas do texto acima,julgue os itens subsequentes.O texto, predominantemente descritivo, apresenta detalhes do funcionamento do sistema de tributação atualmente adotado em todo o Brasil.",5,,2010,0,0,cespe
7590,7590,7591,,"Com relação ao sentido e às estruturas linguísticas do texto acima,julgue os itens subsequentes.Infere-se do texto que, também em classes sociais de maior poder aquisitivo, há desconhecimento sobre o sistema de tributação de bens e serviços no Brasil.",5,,2010,0,0,cespe
7591,7591,7592,,"Com referência às ideias do texto, julgue os itens a seguir.Julgue os itens que se seguem, relativos a aspectos gramaticais e semânticos do texto.O emprego do acento gráfico em primórdios e existência atende à mesma regra de acentuação gráfica.",5,,2010,0,0,cespe
7592,7592,7593,,"No que se refere às ideias, à organização, bem como aos aspectosgramaticais do texto acima, julgue os itens de 1 a 11.Atenderia à norma gramatical a substituição da forma verbal ""há"" (L.29) por existem.",5,,2010,0,0,cespe
7593,7593,7594,,"No que se refere às ideias, à organização, bem como aos aspectosgramaticais do texto acima, julgue os itens de 1 a 11.A correção gramatical do texto seria mantida caso o trecho ""Não é admissível"" (L.17-18) fosse substituído por Não se admitem.",5,,2010,0,0,cespe
7594,7594,7595,,"Com relação ao texto acima, julgue os itens de 15 a 24.A estrutura sintática ""constituem outras projeções"" (L.33) pode ser substituída, mantendo-se a correção gramatical e o sentido original do texto, por constituindo projeções.",5,,2010,0,0,cespe
7595,7595,7596,,O emprego do acento gráfico em primórdios e existência atende à mesma regra de acentuação gráfica.,5,,2010,0,0,cespe
7596,7596,7597,,"Julgue os itens que se seguem, relativos a aspectos gramaticais e semânticos do texto.Em O tempo destinado à formação (L.7), o emprego do sinal indicativo de crase em à deve-se à forma nominal destinado que rege complemento com a preposição a e à presença do artigo definido feminino.",5,,2010,0,0,cespe
7597,7597,7598,,"Com relação ao texto acima, julgue os itens de 15 a 24.Acarretaria alteração de sentido e prejuízo para a correção gramatical do texto o emprego da vírgula antes da palavra que no trecho oposição que faz parte (L.17-18).",5,,2010,0,0,cespe
7598,7598,7599,,"No que se refere às ideias, à organização, bem como aos aspectosgramaticais do texto acima, julgue os itens de 1 a 11.A oração A declaração não previu (L.10) poderia ser corretamente reescrita da seguinte forma: Na declaração, não se previu.",5,,2010,0,0,cespe
7599,7599,7600,,"Considerando a organização das ideias e estruturas linguísticas do texto, julgue os seguintes itens.Na linha 8, o segmento ""as quais"" remete a ""situações"" e, por isso, admite a substituição pelo pronome que; no entanto, nesse contexto, tal substituição provocaria ambiguidade.",5,,2010,0,0,cespe
7600,7600,7601,,"Considerando a organização das ideias e estruturas linguísticasdo texto, julgue os seguintes itens.Na linha 19, o emprego do adjetivo ""necessário"", no masculino, estabelece a concordância com a oração que a ele se segue; por isso, a retirada de ""investir em"" manteria a coerência textual, mas exigiria a concordância de ""necessário"" com ""pesquisa"".",5,,2010,0,0,cespe
7601,7601,7602,,"Considerando a organização das ideias e estruturas linguísticasdo texto, julgue os seguintes itens.Na linha 8, o segmento ""as quais"" remete a ""situações"" e, por isso, admite a substituição pelo pronome que; no entanto, nesse contexto, tal substituição provocaria ambiguidade.",5,,2010,0,0,cespe
7602,7602,7603,,"A respeito da organização das estruturas linguísticas e das ideias dotexto, julgue os itens a seguir.Na linha 4, o sinal de dois-pontos tem a função de introduzir uma explicação para as orações anteriores; por isso, em seu lugar, poderia ser escrito porque, sem prejuízo para a correção gramatical do texto ou para sua coerência.",5,,2010,0,0,cespe
7603,7603,7604,,"Com base na organização das ideias e nos aspectos gramaticais dotexto acima, julgue os itens que se seguem.Na linha 4, para se evitar a repetição de ""que"", seria adequado substituir o trecho ""que classificar"" (L.4-5) por ao classificar, preservando-se tanto a coerência textual quanto a correção gramatical do texto.",5,,2010,0,0,cespe
7604,7604,7605,,"Julgue os seguintes itens, a respeito dos sentidos e da organizaçãodo texto acima.De acordo com as normas de pontuação, seria correto empregar, nas linhas 2 e 3, vírgulas no lugar dos travessões; entretanto, nesse caso, a leitura e a compreensão do trecho poderiam ser prejudicadas, dada a existência da vírgula empregada após ""duplo"", no interior do trecho destacado entre travessões.",5,,2010,0,0,cespe
7605,7605,7606,,"Julgue os seguintes itens, a respeito dos sentidos e da organizaçãodo texto acima.A coerência entre os argumentos apresentados no texto mostra que o pronome ""seu"" (L.3) refere-se a ""universalismo"" (L.2).",5,,2010,0,0,cespe
7606,7606,7607,,"Na linha 7, o emprego de preposição em ""a participarem"" é exigido pela regência da forma verbal ""obriga"".",5,,2010,0,0,cespe
7607,7607,7608,,"Estariam preservadas a coerência textual e a correção gramatical se a expressão Não obstante fosse inserida, com os devidos ajustes de maiúsculas e minúsculas e seguida de vírgula, antes da palavra ""Enquanto"" (l.11), obtendo-se: Não obstante, enquanto, entre (...) mais pobres.",5,,2010,0,0,cespe
7608,7608,7609,,"A ausência de vírgula logo após o termo ""investimentos"" (l.15) permite concluir que, segundo o autor do texto, é necessário que, no Brasil, sejam priorizados investimentos voltados para a expansão da produção e para o aumento da produtividade.",5,,2010,0,0,cespe
7609,7609,7610,,"Com relação às ideias do texto, julgue o item abaixo.Considerando-se que as operações de inteligência são instrumentos legais disponíveis ao Estado, é correto inferir que os serviços de inteligência prescindem das formalidades legais para a obtenção de dados sigilosos.",5,,2010,0,0,cespe
7610,7610,7611,,"Com referência às estruturas linguísticas empregadas no texto, julgue o item abaixo.A substituição do termo ""estratégicas"" (L.36) por estratégicos não causaria prejuízo à correção gramatical nem ao sentido do texto.",5,,2010,0,0,cespe
7611,7611,7612,,"Com referência às estruturas linguísticas empregadas no texto,julgue os itens subsequentesEstaria gramaticalmente correto o emprego da preposição a antes de toda a população (L.6) a toda a população  visto que a forma verbal afetam (L.5) apresenta dupla regência.",5,,2010,0,0,cespe
7612,7612,7613,,"Com referência às estruturas linguísticas empregadas no texto,julgue os itens subsequentesA substituição do termo estratégicas (L.36) por estratégicos não causaria prejuízo à correção gramatical nem ao sentido do texto.",5,,2010,0,0,cespe
7613,7613,7614,,"Com referência às estruturas linguísticas empregadas no texto,julgue os itens subsequentes.A supressão das vírgulas que isolam a expressão ""da Secretaria Nacional de Segurança Pública"" (L.10-11) alteraria o sentido do texto, visto que estaria subentendida a existência de, pelo menos, mais um projeto denominado Segurança Pública para o Brasil.",5,,2010,0,0,cespe
7614,7614,7615,,"Com referência às estruturas linguísticas empregadas no texto,julgue os itens subsequentes.Estaria gramaticalmente correto o emprego da preposição a antes de ""toda a população"" (L.6) - a toda a população - visto que a forma verbal ""afetam"" (L.5) apresenta dupla regência.",5,,2010,0,0,cespe
7615,7615,7616,,"Com referência às estruturas linguísticas empregadas no texto, julgue os itens subsequentes.A substituição do termo estratégicas (L.36) por estratégicos não causaria prejuízo à correção gramatical nem ao sentido do texto.",5,,2010,0,0,cespe
7616,7616,7617,,"A partir das ideias apresentadas no texto, julgue os itens a seguir.No texto, afirma-se que velocidade, persistência, relevância, precisão e flexibilidade são características dos deuses Mercúrio e Vulcano almejadas pelas organizações atuais.",5,,2010,0,0,cespe
7617,7617,7618,,"Julgue os itens que se seguem, relativos às ideias apresentadas notexto.De acordo com o texto, os sistemas de inteligência, quando suficientemente regulados e controlados, são instrumentos governamentais que asseguram poder e segurança ao Estado.",5,,2010,0,0,cespe
7618,7618,7619,,"Julgue os itens a seguir, a respeito das estruturas linguísticas e daorganização das ideias no texto acima.A ocorrência da preposição em nos termos ""na inclusão"" (L.2) e ""nos processos"" (L.2-3) indica que esses dois termos complementam ""desequilíbrios"" (L.2).",5,,2010,0,0,cespe
7619,7619,7620,,"Acerca das estruturas linguísticas do texto acima, julgue os itensde 7 a 14.Preservam-se as relações significativas entre os termos da oração, bem como a correção gramatical do texto, ao se reescrever o trecho ""pelos valores que lhe estão subjacentes"" (L.3-4) do seguinte modo: pelos valores que estão subjacentes ao desenvolvimento do mundo contemporâneo.",5,,2010,0,0,cespe
7620,7620,7621,,"A respeito das ideias e das estruturas do texto acima, julgue osseguintes itens.Na linha 5, a substituição da flexão de singular em ""passa"" pela flexão de plural, passam, manteria a correção gramatical do texto, mas colocaria a ênfase em ""seis pessoas"".",5,,2010,0,0,cespe
7621,7621,7622,,"A respeito das ideias e das estruturas do texto acima, julgue osseguintes itens.Preservam-se a coerência textual e a correção gramatical do texto ao se deslocar a expressão ""em muitos países"" (L.10) para imediatamente antes de ""existe"" (L.9), usando-se uma vírgula antes e outra depois da expressão deslocada.",5,,2010,0,0,cespe
7622,7622,7623,,"De acordo com as ideias apresentadas no texto, julgue o item quese segue.Se compreendessem, de fato, a necessidade de mudança nos parâmetros de produção e de consumo, provavelmente os pesquisadores e os jornalistas levariam para os diversos setores da sociedade a responsabilidade pela redução do aquecimento global.",5,,2010,0,0,cespe
7623,7623,7624,,"Com relação às estruturas do texto, julgue o item subsequente.A substituição de ""estão fazendo""  e ""estar fazendo"" , respectivamente, por fazem e fazer manteria a correção do texto, mas alteraria seu sentido.",5,,2010,0,0,cespe
7624,7624,7625,,"Com relação às estruturas do texto, julgue os itens subsequentes.No trecho ""e isso inclui os aspectos relacionados ao consumo, que precisa urgentemente ser reinventado"" (L.18-19), a supressão do artigo ""os"" e a substituição de ""ao"" por a e de ""que"" por o qual não afetam o sentido nem prejudicam a correção gramatical do período.",5,,2010,0,0,cespe
7625,7625,7626,,"Com base na leitura do texto acima, julgue os itens de 1 a 5Na linha 40, a expressão “confrontos generalizados” desempenha a função sintática de complemento de “ocorreram”.",5,,2010,0,0,cespe
7626,7626,7627,,"Cada um itens a seguir apresenta uma proposta de reescritura doperíodo “A vacinação obrigatória foi o estopim para que o povo, jáprofundamente insatisfeito com o ‘bota-abaixo’ e insuflado pelaimprensa, se revoltasse.” (l.33-35). Julgue-os quanto à correçãogramatical e à coerência com as ideias do texto.O fato de a vacinação contra a varíola ser obrigatória levou opovo a se revoltar, embora houvesse outros motivos, tais comoo “bota-abaixo"", além da motivação da imprensa.",5,,2010,0,0,cespe
7627,7627,7628,,"Em relação às ideias, às estruturas linguísticas e à tipologia do textoacima, julgue os itens que se seguem.Conclui-se a partir das informações do texto que a Conferência do Clima em Copenhague está cercada de expectativas positivas em relação à adoção de medidas de controle dos fenômenos que provocam o aquecimento global e as mudanças climáticas.",5,,2010,0,0,cespe
7628,7628,7629,,"Em relação às ideias, às estruturas linguísticas e à tipologia do textoacima, julgue os itens que se seguem.Na linha 7, o emprego do sinal indicativo de crase em ""à angústia"" justifica-se pela regência de ""preocupação"" e pela presença de artigo definido feminino.",5,,2010,0,0,cespe
7629,7629,7630,,"O acesso à alimentação está aumentando a estatura dascrianças brasileiras. A pesquisa inédita Saúde Brasil 2008, doMinistério da Saúde, avaliou o crescimento da população everificou que, caso o Brasil mantenha o ritmo, a desnutrição serápraticamente nula entre 10 e 15 anos. O mesmo estudo mostrouque o risco de obesidade vem aumentando no país,principalmente entre os jovens do sexo masculino.""O aumento da altura do brasileiro é um reflexo damelhoria do padrão nutricional. Os investimentos em políticaspúblicas de distribuição de renda, de saneamento e de melhoriasna alimentação e nutrição contribuíram para avanços e superaçãoda desnutrição no país"", analisa uma das responsáveis pelapesquisa Saúde Brasil. Ela destaca que o crescimento na estaturadas crianças, o maior entre todas as faixas etárias, permite ao paísuma visão otimista quanto ao fim da desnutrição infantil,considerada um problema de saúde pública.A análise sobre a redução no deficitde altura mostra queas crianças brasileiras estão cada vez mais próximas do padrãointernacional estipulado pela Organização Mundial de Saúde, queé feito a partir das medidas de peso e altura de meninos e meninassadias.Os avanços são observados também na população adulta.O estudo comprova que o brasileiro está mais alto. As mulheresganharam 3,3 cm em 14 anos. Os homens, nesse período,aumentaram 1,9 cm no tamanho e chegaram a uma média de 1,70m em 2003 - contra 1,68 m em 1989. Entretanto, esse ganho dealtura entre os adultos ainda está abaixo do padrão mundial usadocomo referência.Combate à desnutrição faz deficit de altura cair mais de 75% emcrianças. Internet: (com adaptações).Com referência às ideias e à tipologia do texto acima, julgue ositens de 51 a 57. O estudo pelo qual se chegou ao padrão internacional de estatura foi realizado com crianças de países desenvolvidos.",5,,2010,0,0,cespe
7630,7630,7631,,"Considerando o texto acima apresentado, julgue os itens de62 a 67.O vocábulo ""universalização"" (L.6) poderia ser substituído, sem prejuízo de sentido, por universalisação. Esse é um caso de flutuação ortográfica na língua portuguesa, tal como ocorre com melhora e melhoria.",5,,2010,0,0,cespe
7631,7631,7632,,"Julgue os seguintes itens, a respeito das relações de coesão queorganizam a progressão temática do texto acima.Os termos ""sua"" (L.1) e ""Nela"" (L.4) estabelecem uma cadeia de significação que se apoia no termo ""saúde pública brasileira"" (L.1) e com ele mantêm elos coesivos.",5,,2010,0,0,cespe
7632,7632,7633,,"Julgue os seguintes itens, a respeito das relações de coesão queorganizam a progressão temática do texto acima.Como o pronome ""isto"" (L.17) retoma e resume a ideia apresentada anteriormente, a de que o coletivo deve ser apreendido ""como campo estruturado de práticas sociais"" (L.16-17), sua substituição por isso preservaria a correção gramatical e o respeito às relações de coesão no texto.",5,,2010,0,0,cespe
7633,7633,7634,,"Texto, leitura, discursoAtualmente, os estudiosos da linguagem começam adesenvolver uma série de teorias do discurso, em que se mostraque existe uma gramática que preside à construção do texto.Assim como ensinamos aos alunos, por exemplo, a coordenaçãoe a subordinação como processos de estruturação do período, épreciso ensinar-lhes a gramática do discurso, para que elespossam, com mais eficácia, interpretar e redigir textos.O texto pode ser abordado de dois pontos de vistacomplementares. De um lado, podem-se analisar os mecanismossintáticos e semânticos responsáveis pela produção de sentido; deoutro, pode-se compreender o discurso como objeto cultural,produzido a partir de certas condicionantes históricas, em relaçãodialógica com outros textos. A finalidade de analisar elementosde uma gramática do discurso é tornar explícitos mecanismosimplícitos de estruturação e interpretação de textos.Quem escreve ou lê com eficiência conheceessesprocedimentos de maneira mais ou menos intuitiva. Explicitá-loscontribui para que um maior número de pessoas possa, demaneira mais rápida e eficaz, transformar-se em bons leitores.J. L. Fiorin. Introdução. In: Elementos de análisedo discurso. São Paulo: Contexto, 2005, p.10.A partir das informações veiculadas no texto acima e das noçõesbásicas da análise do discurso, julgue os itens a seguir. Entre as condicionantes históricas de que trata o autor, é possível indicar a dimensão da ideologia, algo sempre presente quando se trata da observação dos mecanismos segundo os quais um discurso se impõe sobre outros.",5,,2010,0,0,cespe
7634,7634,7635,,"Ideologia e forma socialIdeologia é aqui concebida como um processo deprodução das normas de representação, das ideias e valores queconstituem o fundamento operacional de uma prática específica,mobilizando e conferindo um caráter ético e político a essaprática. Nesse sentido, a ideologia não se define como umconjunto de ideias que estaria acima do mundo, dos fatoseconômicos em especial; a ideologia se define como umainstância do processo histórico-social de uma dada formaçãosocial.As formações ideológicas, pois, são expressões daconjuntura ideológica de uma formação social; elas se põemhistoricamente, de formas diferentes e em diferentes momentoshistóricos, acompanhando o processo de complexação dasociedade e com ele, também, se modificando. Assim, asformações ideológicas dominantes em uma sociedadecorrespondem ao modo de produção dominante.Maria Virgínia B. Amaral. Discurso e relações detrabalho. Maceió: EDUFAL, 2005(com adaptações).A partir das informações veiculadas no texto acima e com base narelação entre os conceitos de formação discursiva e formaçãoideológica, julgue os itens que se seguem. É correto citar como exemplos de formas da ideologia a religião, o direito, a política, aos quais corresponderiam também tipos específicos de discurso.",5,,2010,0,0,cespe
7635,7635,7636,,"Ideologia e forma socialIdeologia é aqui concebida como um processo deprodução das normas de representação, das ideias e valores queconstituem o fundamento operacional de uma prática específica,mobilizando e conferindo um caráter ético e político a essaprática. Nesse sentido, a ideologia não se define como umconjunto de ideias que estaria acima do mundo, dos fatoseconômicos em especial; a ideologia se define como umainstância do processo histórico-social de uma dada formaçãosocial.As formações ideológicas, pois, são expressões daconjuntura ideológica de uma formação social; elas se põemhistoricamente, de formas diferentes e em diferentes momentoshistóricos, acompanhando o processo de complexação dasociedade e com ele, também, se modificando. Assim, asformações ideológicas dominantes em uma sociedadecorrespondem ao modo de produção dominante.Maria Virgínia B. Amaral. Discurso e relações detrabalho. Maceió: EDUFAL, 2005(com adaptações).A partir das informações veiculadas no texto acima e com base narelação entre os conceitos de formação discursiva e formaçãoideológica, julgue os itens que se seguem. Para a autora, as formações ideológicas não se transformam, pois se desenvolvem à revelia das questões ligadas ao desenvolvimento da práxis histórica.",5,,2010,0,0,cespe
7636,7636,7637,,"3O interdiscursoO discurso não nasce da vontade repentina de umenunciador, mas, como já dissemos, de um trabalho sobre outrosdiscursos que ele repete ou modifica. Essa repetição/modificaçãonão é necessariamente consciente nem imediata e se dá mediantedois aspectos: o pré-construído e o intradiscurso.O termo pré-construído, introduzido por Henry, designauma construção anterior e exterior ao que é construído naenunciação. É o elemento que irrompe na superfície discursiva.Segundo Maingueneau, o termo pré-construído é empregado paradesignar qualquer conteúdo admitido em uma coletividade einterferiria, assim, com termos que designam preconceitos,estereótipos, scripts etc. Dizendo de outro modo, designarepresentações sociais consolidadas. Nessa perspectiva, pode serdefinido como um conjunto de traços no discurso de elementosdiscursivos anteriores a partir dos quais o enunciador constrói oseu discurso.O interdiscurso é, pois, olugar no qual se constituem osobjetos de que o sujeito enunciador se apropria para transformarem objetos de seu discurso, fornecendo, como diz Courtine, soba forma de citação, recitação ou pré-construído os objetos dodiscurso em que a enunciação se sustenta.Maria do Socorro A. de O. Cavalcante. Qualidade e cidadania nasreformas da educação brasileira: o simulacro de um discursomodernizador. Maceió: EDUFAL, 2007 (com adaptações).Com base no texto acima, julgue os próximos itens.O terceiro parágrafo, a partir do elemento de coesão representado pela conjunção ""pois"" (primeira linha), apresenta-se em relação de oposição com o segundo, dado o antagonismo dos temas que cada um apresenta",5,,2010,0,0,cespe
7637,7637,7638,,"O hipertextoDe acordo com Roger Laufer e Domenico Scavetta, textoé um conjunto de parágrafos que é, geralmente, lido linearmentedo começo ao fim. Para esse texto de tipo convencional, há trêsatributos cruciais: linearidade, demarcação e estabilidade.O hipertexto, por outro lado, leva os atributos do textoum pouco mais adiante. Segundo alguns teóricos, o hipertexto éum agrupamento de textos em meio digital, ligados por elossemânticos ancorados em uma palavra ou frase, promovendo umaleitura não-linear. Patrick Bazin diz que o hipertexto possui osseguintes elementos que extrapolam os limites do texto:digitalização de textos completos; possibilidade de examinar,arquivar e atualizar arquivos em tempo real; possibilidade deconectar uma sucessão de caracteres com qualquer outra sucessãode caracteres; acesso ultrarrápido por interfaces amigáveis e redesdo tipo Internet; rápido intercâmbio de comentários em fórunseletrônicos.Assim,hipertexto é um tipo de texto que se referencia aoutros textos e possibilita ao leitor ir ao encontro deles; é umdocumento eletrônico ligado a outros documentos eletrônicos(textos, gráficos, áudio,vídeo).Vicente Gosciola. Roteiro para as novasmídias. São Paulo: SENAC (com adaptações).A partir do texto acima e levando em consideração questõestécnicas e teóricas relativas a padronização editorial e a textos emmeio digital, julgue os itens de 105 a 115. Entre os modelos de padronização editorial mais utilizados no Brasil, especialmente no que se refere a textos acadêmicos, encontra-se o preconizado pela Associação Brasileira de Normas Técnicas (ABNT).",5,,2010,0,0,cespe
