,id,text,question_id,is_correct,has_image_alt,alternative,answer_image
4955,4956,indicar um modelo de currículo para pleitear uma vaga de emprego.,992,0,0,a,
4956,4957,instruir o leitor sobre como ser eficiente no envio de currículo por e-mail.,992,0,0,b,
4957,4958,divulgar padrão oficial de redação e envio de currículos.,992,1,0,c,
4958,4959,responder a uma pergunta de um assinante da revista sobre o envio de currículo por e-mail.,992,0,0,d,
4959,4960,orientar o leitor sobre como alcançar o maior número possível de selecionadores de currículos.,992,0,0,e,
4960,4961,"desempenho na realização das atividades cotidianas, pois a obesidade interfere na performance.",993,0,0,a,
4961,4962,"padrão estético, pois o modelo de beleza dominante na sociedade requer corpos magros.",993,0,0,b,
4962,4963,"equilíbrio psíquico da população, pois esse quadro interfere na autoestima das pessoas.",993,1,0,c,
4963,4964,"quadro clínico da população, pois a obesidade é um fator de risco para o surgimento de diversas doenças crônicas.",993,0,0,d,
4964,4965,"preconceito contra a pessoa obesa, pois ela sofre discriminação em diversos espaços sociais.",993,0,0,e,
4965,4966,tradicional conflito de gerações protagonizado pela narradora e seus tios.,994,0,0,a,
4966,4967,convivência frágil ligando pessoas financeiramente dependentes.,994,0,0,b,
4967,4968,velada discriminação racial refletida na procura de casamentos com europeus.,994,1,0,c,
4968,4969,tensa hierarquia familiar equilibrada graças à presença da matriarca.,994,0,0,d,
4969,4970,pacto de atitudes e valores mantidos à custa de ocultações e hipocrisias.,994,0,0,e,
4970,4971,"expressões populares, que reforçam a proximidade entre o autor e o leitor.",995,0,0,a,
4971,4972,"palavras polissêmicas, que geram ambiguidade.",995,1,0,b,
4972,4973,"palavras emprestadas de língua estrangeira, de uso inusitado no português.",995,0,0,c,
4973,4974,formas pronominais em primeira pessoa.,995,0,0,d,
4974,4975,repetições sonoras no final dos versos.,995,0,0,e,
4975,4976,aceitem as transformações ocorridas em pontos turísticos específicos.,996,0,0,a,
4976,4977,compartilhem uma visão realista sobre o amor em sintonia com o meio urbano.,996,1,0,b,
4977,4978,troquem notícias em tom nostálgico sobre as mudanças ocorridas na cidade.,996,0,0,c,
4978,4979,"façam confidências, uma vez que não se encontram mais no Rio de Janeiro.",996,0,0,d,
4979,4980,tratem pragmaticamente sobre os destinos do amor e da vida citadina.,996,0,0,e,
4980,4981,"o emblema nacional, transfigurado pelas marcas do medo e da violência.",997,0,0,a,
4981,4982,"as artes plásticas, deturpadas pela repressão e censura.",997,0,0,b,
4982,4983,"as riquezas da terra, espoliadas durante o aparelhamento do poder armado.",997,0,0,c,
4983,4984,"a natureza brasileira, agonizante como um pássaro enjaulado.",997,1,0,d,
4984,4985,"o nacionalismo romântico, silenciado pela perplexidade com a Ditadura.",997,0,0,e,
4985,4986,descrição precisa e idealizada da forma.,998,0,0,a,
4986,4987,arranjo simétrico e proporcional dos elementos.,998,0,0,b,
4987,4988,exaltação da figura masculina.,998,0,0,c,
4988,4989,representação do padrão do belo contemporâneo.,998,0,0,d,
4989,4990,fidelidade à forma realista isenta do ideal de perfeição.,998,1,0,e,
4990,4991,60,999,1,0,a,
4991,4992,18,999,0,0,b,
4992,4993,26,999,0,0,c,
4993,4994,30,999,0,0,d,
4994,4995,35,999,0,0,e,
4995,4996,4b³,1000,0,0,a,
4996,4997,8b³,1000,1,0,b,
4997,4998,2b³,1000,0,0,c,
4998,4999,6b³,1000,0,0,d,
4999,5000,5b³,1000,0,0,e,
5000,5001,1,1001,1,0,a,
5001,5002,11/3,1001,0,0,b,
5002,5003,2,1001,0,0,c,
5003,5004,4/3,1001,0,0,d,
5004,5005,2/3,1001,0,0,e,
5005,5006,64π.,1002,1,0,a,
5006,5007,8π.,1002,0,0,b,
5007,5008,12π.,1002,0,0,c,
5008,5009,16π.,1002,0,0,d,
5009,5010,32π.,1002,0,0,e,
5010,5011,"4,129 x 1012",1003,0,0,a,
5011,5012,"4,129 x 10³",1003,0,0,b,
5012,5013,"4,129 x 1015",1003,1,0,c,
5013,5014,"4,129 x 106",1003,0,0,d,
5014,5015,"4,129 x 109",1003,0,0,e,
5015,5016,15,1004,1,0,a,
5016,5017,13,1004,0,0,b,
5017,5018,25,1004,0,0,c,
5018,5019,12,1004,0,0,d,
5019,5020,8,1004,0,0,e,
5020,5021,"5 216,68",1005,0,0,a,
5021,5022,"240,4",1005,0,0,b,
5022,5023,"548,11",1005,0,0,c,
5023,5024,"1 723,67",1005,0,0,d,
5024,5025,"4 026,70",1005,1,0,e,
5025,5026,"22,5 m.",1006,1,0,a,
5026,5027,"12,5 m.",1006,0,0,b,
5027,5028,"32,5 m.",1006,0,0,c,
5028,5029,"17,5 m.",1006,0,0,d,
5029,5030,"25,0 m.",1006,0,0,e,
5030,5031,20.,1007,0,0,a,
5031,5032,30.,1007,1,0,b,
5032,5033,15.,1007,0,0,c,
5033,5034,36.,1007,0,0,d,
5034,5035,40.,1007,0,0,e,
5035,5036,"R$ 4,50 ≤ p < R$ 5,50",1008,1,0,a,
5036,5037,"R$ 0,50 ≤ p < R$ 1,50",1008,0,0,b,
5037,5038,"R$ 1,50 ≤ p < R$ 2,50",1008,0,0,c,
5038,5039,"R$ 2,50 ≤ p < R$ 3,50",1008,0,0,d,
5039,5040,"R$ 3,50 ≤ p < R$ 4,50",1008,0,0,e,
5040,5041,IV.,1009,1,0,a,
5041,5042,I.,1009,0,0,b,
5042,5043,V.,1009,0,0,c,
5043,5044,II.,1009,0,0,d,
5044,5045,III.,1009,0,0,e,
5045,5046,"12,0.",1010,0,0,a,
5046,5047,"32,4.",1010,0,0,b,
5047,5048,"10,8.",1010,0,0,c,
5048,5049,"108,0.",1010,1,0,d,
5049,5050,"324,0.",1010,0,0,e,
5050,5051,(440 ; 20).,1011,0,0,a,
5051,5052,(290 ; 20).,1011,0,0,b,
5052,5053,(410 ; 0).,1011,0,0,c,
5053,5054,(410 ; 20).,1011,0,0,d,
5054,5055,(440 ; 0).,1011,1,0,e,
5055,5056,diminuição de 63 800 cm².,1012,1,0,a,
5056,5057,aumento de 5 800 cm².,1012,0,0,b,
5057,5058,diminuição de 272 600 cm².,1012,0,0,c,
5058,5059,aumento de 75 400 cm².,1012,0,0,d,
5059,5060,aumento de 214 600 cm².,1012,0,0,e,
5060,5061,28.,1013,0,0,a,
5061,5062,29.,1013,1,0,b,
5062,5063,16.,1013,0,0,c,
5063,5064,31.,1013,0,0,d,
5064,5065,49.,1013,0,0,e,
5065,5066,outubro.,1014,0,0,a,
5066,5067,janeiro.,1014,0,0,b,
5067,5068,abril.,1014,0,0,c,
5068,5069,junho.,1014,1,0,d,
5069,5070,julho.,1014,0,0,e,
5070,5071,,1015,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2015/148-images/alt_img_3.png
5071,5072,,1015,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2015/148-images/alt_img_0.png
5072,5073,,1015,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2015/148-images/alt_img_4.png
5073,5074,,1015,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2015/148-images/alt_img_1.png
5074,5075,,1015,1,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2015/148-images/alt_img_2.png
5075,5076,internet e Correios.,1016,0,0,a,
5076,5077,internet e internet.,1016,1,0,b,
5077,5078,Correios e SMS.,1016,0,0,c,
5078,5079,internet e mídias sociais.,1016,0,0,d,
5079,5080,rádio/TV e rádio/TV.,1016,0,0,e,
5080,5081,,1017,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2015/165-images/alt_img_4.png
5081,5082,,1017,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2015/165-images/alt_img_0.png
5082,5083,,1017,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2015/165-images/alt_img_1.png
5083,5084,,1017,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2015/165-images/alt_img_2.png
5084,5085,,1017,1,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2015/165-images/alt_img_3.png
5085,5086,,1018,1,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2015/170-images/alt_img_3.png
5086,5087,,1018,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2015/170-images/alt_img_0.png
5087,5088,,1018,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2015/170-images/alt_img_4.png
5088,5089,,1018,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2015/170-images/alt_img_1.png
5089,5090,,1018,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2015/170-images/alt_img_2.png
5090,5091,patrimônio politico.,1019,0,0,a,
5091,5092,produto da moralidade.,1019,0,0,b,
5092,5093,legado social.,1019,0,0,c,
5093,5094,conquista da humanidade.,1019,0,0,d,
5094,5095,ilusão da contemporaneidade.,1019,1,0,e,
5095,5096,estabilidade da economia com o congelamento anual de preços.,1020,0,0,a,
5096,5097,representação do legislativo com a fórmula do bipartidarismo.,1020,0,0,b,
5097,5098,detenção de lideranças populares por crimes de Subversão.,1020,1,0,c,
5098,5099,presença de políticos com trajetórias no regime autoritário.,1020,0,0,d,
5099,5100,prorrogação das restrições advindas dos atos institucionais.,1020,0,0,e,
5100,5101,Área de conurbação.,1021,0,0,a,
5101,5102,Frente pioneira.,1021,0,0,b,
5102,5103,Periferia metropolitana.,1021,1,0,c,
5103,5104,Zona de transição.,1021,0,0,d,
5104,5105,Região polarizada.,1021,0,0,e,
5105,5106,Monopólio das inovações tecnológicas extrativas.,1022,0,0,a,
5106,5107,Dinamização da atividade comercial.,1022,0,0,b,
5107,5108,Distribuição das zonas econômicas especiais.,1022,0,0,c,
5108,5109,Jurisdição da soberania territorial.,1022,1,0,d,
5109,5110,Embargo da produção industrial.,1022,0,0,e,
5110,5111,diminuição do tempo de trabalho e a necessidade do diploma superior.,1023,0,0,a,
5111,5112,crise bancária e o fortalecimento do capital industrial.,1023,0,0,b,
5112,5113,inovação toyotista e a regularização do trabalho formal.,1023,1,0,c,
5113,5114,impacto da tecnologia e as modificações na estrutura produtiva.,1023,0,0,d,
5114,5115,emergência da globalização e a expansão do setor secundário.,1023,0,0,e,
5115,5116,liberdade de expressão religiosa.,1024,0,0,a,
5116,5117,consagração de relacionamentos afetivos.,1024,1,0,b,
5117,5118,busca de prazeres efêmeros.,1024,0,0,c,
5118,5119,administração da independência interior.,1024,0,0,d,
5119,5120,fugacidade do conhecimento empírico.,1024,0,0,e,
5120,5121,"convivência entre homens e mulheres livres, de diversas origens, no pequeno comércio.",1025,0,0,a,
5121,5122,presença de mulheres negras no comércio de rua de diversos produtos e alimentos.,1025,0,0,b,
5122,5123,restrição à realização do comércio ambulante por africanos escravizados e seus descendentes.,1025,1,0,c,
5123,5124,dissolução dos hábitos culturais trazidos do continente de origem dos escravizados.,1025,0,0,d,
5124,5125,entrada de imigrantes portugueses nas atividades ligadas ao pequeno comércio urbano.,1025,0,0,e,
5125,5126,implantação de governos nacionalistas.,1026,0,0,a,
5126,5127,modificação de limites territoriais.,1026,0,0,b,
5127,5128,sobrevivência de oficiais exilados.,1026,0,0,c,
5128,5129,interferência de potências mundiais.,1026,1,0,d,
5129,5130,repressão de ativistas oposicionistas.,1026,0,0,e,
5130,5131,diminuição do comércio como efeito da industrialização.,1027,0,0,a,
5131,5132,expansão das terras comunais.,1027,0,0,b,
5132,5133,adequação do dinheiro como elemento padrão das transações.,1027,1,0,c,
5133,5134,limitação do mercado como meio de especulação.,1027,0,0,d,
5134,5135,consolidação da força de trabalho como mercadoria.,1027,0,0,e,
5135,5136,desvela os valores do cotidiano.,1028,0,0,a,
5136,5137,exorta as relações de produção.,1028,0,0,b,
5137,5138,reforça a liberdade do cidadão.,1028,0,0,c,
5138,5139,destaca a decadência da cultura.,1028,1,0,d,
5139,5140,amplifica o sentimento de ansiedade.,1028,0,0,e,
5140,5141,vulnerabilidade social de áreas pobres.,1029,1,0,a,
5141,5142,insustentabilidade do modelo de produção e consumo.,1029,0,0,b,
5142,5143,fragilidade ecológica de ecossistemas costeiros.,1029,0,0,c,
5143,5144,inviabilidade comercial dos produtos marinhos.,1029,0,0,d,
5144,5145,mudança natural nos Oceanos e mares.,1029,0,0,e,
5145,5146,assegurar os princípios liberais.,1030,0,0,a,
5146,5147,legitimar os protestos fabris.,1030,1,0,b,
5147,5148,unificar os salários profissionais.,1030,0,0,c,
5148,5149,ordenar os conflitos laborais.,1030,0,0,d,
5149,5150,oficializar os sindicatos plurais.,1030,0,0,e,
5150,5151,abolir a escravidão africana.,1031,0,0,a,
5151,5152,anular o domínio metropolitano.,1031,1,0,b,
5152,5153,eliminar a hierarquia militar.,1031,0,0,c,
5153,5154,suprimir a propriedade fundiária.,1031,0,0,d,
5154,5155,extinguir o absolutismo monárquico.,1031,0,0,e,
5155,5156,Ocupação de áreas centrais.,1032,0,0,a,
5156,5157,Êxodo rural.,1032,1,0,b,
5157,5158,Movimento pendular.,1032,0,0,c,
5158,5159,Migração de retorno.,1032,0,0,d,
5159,5160,Deslocamento sazonal.,1032,0,0,e,
5160,5161,racionalidade argumentativa e loucura iminente.,1033,1,0,a,
5161,5162,consciência de si e angústia humana.,1033,0,0,b,
5162,5163,dependência paterna e impossibilidade de ação.,1033,0,0,c,
5163,5164,inevitabilidade do destino e incerteza moral.,1033,0,0,d,
5164,5165,tragicidade da personagem e ordem do mundo.,1033,0,0,e,
5165,5166,redução da influência estrangeira.,1034,0,0,a,
5166,5167,ampliação da imigração internacional.,1034,0,0,b,
5167,5168,exaltação da tradição colonial.,1034,0,0,c,
5168,5169,intensificação da desigualdade regional.,1034,1,0,d,
5169,5170,desconcentração da produção industrial.,1034,0,0,e,
5170,5171,visão utópica configurada a partir de fantasias de riqueza.,1035,0,0,a,
5171,5172,"concepção idealizada do território, entendido como geograficamente indiferenciado.",1035,0,0,b,
5172,5173,percepção corrente de uma ancestralidade comum às populações ameríndias.,1035,1,0,c,
5173,5174,compreensão etnocêntrica acerca das populações dos territórios conquistados.,1035,0,0,d,
5174,5175,transposição direta das Categorias originadas no imaginário medieval.,1035,0,0,e,
5175,5176,flexibilização de regras trabalhistas.,1036,0,0,a,
5176,5177,integração de culturas distintas.,1036,1,0,b,
5177,5178,desconcentração espacial da produção.,1036,0,0,c,
5178,5179,avanço técnico das comunicações.,1036,0,0,d,
5179,5180,quebra de barreiras alfandegárias.,1036,0,0,e,
5180,5181,Heranças materiais.,1037,0,0,a,
5181,5182,Objetos arqueológicos.,1037,0,0,b,
5182,5183,Artefatos sagrados.,1037,0,0,c,
5183,5184,Peças comercializáveis.,1037,0,0,d,
5184,5185,Conhecimentos tradicionais.,1037,1,0,e,
5185,5186,equiparar uma ferramenta digital à tecnologia analógica.,1038,1,0,a,
5186,5187,associar uma experiência superficial à abundância de informações.,1038,0,0,b,
5187,5188,condicionar uma capacidade individual à desorganização da rede.,1038,0,0,c,
5188,5189,agregar uma tendência contemporânea à aceleração do tempo.,1038,0,0,d,
5189,5190,aproximar uma mídia inovadora à passividade da recepҫãо.,1038,0,0,e,
5190,5191,cerceamento da liberdade de expressão.,1039,0,0,a,
5191,5192,alteração do regime político.,1039,0,0,b,
5192,5193,fortalecimento das práticas de discriminação.,1039,0,0,c,
5193,5194,fragilização da supremacia nacional.,1039,0,0,d,
5194,5195,expansão dos domínios geográficos.,1039,1,0,e,
5195,5196,surgimento de conflitos de caráter diplomático.,1040,0,0,a,
5196,5197,diminuição dos lucros na produção de energia.,1040,0,0,b,
5197,5198,retração nos atuais níveis de consumo.,1040,0,0,c,
5198,5199,desigualdade na distribuição do impacto ecológico.,1040,1,0,d,
5199,5200,decréscimo dos Índices de desenvolvimento econômico.,1040,0,0,e,
5200,5201,incorporação de um conhecimento alimentado pelo engajamento político.,1041,0,0,a,
5201,5202,vinculação com a filosofia como saber unificado.,1041,0,0,b,
5202,5203,reunião de percepções intuitivas para demonstração.,1041,0,0,c,
5203,5204,formulação de hipóteses subjetivas sobre a vida social.,1041,1,0,d,
5204,5205,adesão aos padrões de investigação típicos das ciências naturais.,1041,0,0,e,
5205,5206,sistema internacional decadente.,1042,1,0,a,
5206,5207,dinâmica social contraditória.,1042,0,0,b,
5207,5208,processo histórico homogeneizador.,1042,0,0,c,
5208,5209,interação coletiva harmônica.,1042,0,0,d,
5209,5210,fenômeno econômico estável.,1042,0,0,e,
5210,5211,qualificação da atividade doméstica.,1043,0,0,a,
5211,5212,ambição de indústrias patrocinadoras.,1043,0,0,b,
5212,5213,elitização da carreira científica.,1043,0,0,c,
5213,5214,manutenção de estereótipos de gênero.,1043,1,0,d,
5214,5215,equiparação de papeis nas relações familiares.,1043,0,0,e,
5215,5216,Formador de padrões de consumo.,1044,0,0,a,
5216,5217,Prestador de serviços gerais.,1044,0,0,b,
5217,5218,Exportador de bens industriais.,1044,0,0,c,
5218,5219,Importador de padrões estéticos.,1044,1,0,d,
5219,5220,Fornecedor de produtos agrícolas.,1044,0,0,e,
5220,5221,disseminação de equipamentos culturais em locais turísticos.,1045,1,0,a,
5221,5222,qualificação de serviços públicos em bairros periféricos.,1045,0,0,b,
5222,5223,desregulamentação do setor imobiliário em áreas favelizadas.,1045,0,0,c,
5223,5224,implantação de centros comerciais em eixos rodoviários.,1045,0,0,d,
5224,5225,proibição de construções residenciais em regiões íngremes.,1045,0,0,e,
5225,5226,dádiva divina para o desenvolvimento industrial.,1046,1,0,a,
5226,5227,paisagem privilegiada para a valorização fundiária.,1046,0,0,b,
5227,5228,ferramenta essencial para o avanço da nação.,1046,0,0,c,
5228,5229,limitação topográfica para a promoção da urbanização.,1046,0,0,d,
5229,5230,obstáculo climático para o estabelecimento da civilização.,1046,0,0,e,
5230,5231,centralização de decisões administrativas.,1047,0,0,a,
5231,5232,coação das milícias locais,1047,0,0,b,
5232,5233,estagnação da dinâmica urbana,1047,0,0,c,
5233,5234,valorização do proselitismo partidário,1047,1,0,d,
5234,5235,disseminação de práticas clientelistas,1047,0,0,e,
5235,5236,Aceitar o determinismo e ocupar-se com a esperança transcendente.,1048,0,0,a,
5236,5237,Desprezar quaisquer convenções e obrigações da sociedade.,1048,0,0,b,
5237,5238,Agir de forma virtuosa e sábia a fim de enaltecer o homem bom e belo.,1048,1,0,c,
5238,5239,Atingir o verdadeiro prazer como o princípio e o fim da vida feliz.,1048,0,0,d,
5239,5240,Defender a indiferença e a impossibilidade de obter alguma certeza.,1048,0,0,e,
5240,5241,sobrevivência de gerações futuras.,1049,0,0,a,
5241,5242,fortalecimento de políticas liberais.,1049,1,0,b,
5242,5243,pragmatismo da escolha individual.,1049,0,0,c,
5243,5244,valorização de múltiplas etnias.,1049,0,0,d,
5244,5245,promoção da inclusão social.,1049,0,0,e,
5245,5246,simpatia de membros da burocracia pelo projeto totalitário alemão.,1050,0,0,a,
5246,5247,receio do controle sionista sobre a economia nacional.,1050,0,0,b,
5247,5248,reserva de postos de trabalho para a mão de obra local.,1050,0,0,c,
5248,5249,oposição do clero católico à expansão de novas religiões.,1050,0,0,d,
5249,5250,apoio da diplomacia varguista às opiniões dos líderes árabes.,1050,1,0,e,
5250,5251,"controle sobre a movimentação, desautorizando os negros a transitar em determinadas áreas das cidades.",1051,0,0,a,
5251,5252,"concentração fundiária, impedindo os negros de tomar posse legítima do uso da terra.",1051,0,0,b,
5252,5253,"exclusão do mercado de trabalho, negando a população negra o acesso aos bens de consumo.",1051,0,0,c,
5253,5254,"boicote econômico, proibindo os negros de consumir produtos ingleses sem resistência armada.",1051,1,0,d,
5254,5255,"sincretismo religioso, vetando os ritos sagrados dos negros nas cerimônias oficiais do Estado.",1051,0,0,e,
5255,5256,implantação de parques ecológicos.,1052,0,0,a,
5256,5257,exploração dos recursos minerais.,1052,0,0,b,
5257,5258,intensificação da atividade turística.,1052,0,0,c,
5258,5259,elevação do extrativismo vegetal.,1052,0,0,d,
5259,5260,expansão da fronteira agrícola.,1052,1,0,e,
5260,5261,a imposição de resistência e o monitoramento da liberdade.,1053,0,0,a,
5261,5262,a decisão da maioria e a uniformização de direitos.,1053,0,0,b,
5262,5263,a organização de eleições e o movimento anarquista.,1053,1,0,c,
5263,5264,a obtenção do consenso e a mobilização das minorias.,1053,0,0,d,
5264,5265,a fragmentação da participação e a desobediência civil.,1053,0,0,e,
5265,5266,autonomia do sujeito pensante.,1054,0,0,a,
5266,5267,investigação de natureza empírica.,1054,0,0,b,
5267,5268,liberdade do agente moral.,1054,0,0,c,
5268,5269,retomada da tradição intelectual.,1054,1,0,d,
5269,5270,imposição de valores ortodoxos.,1054,0,0,e,
5270,5271,Expansão de atividades das novas ruralidades,1055,0,0,a,
5271,5272,Persistência de relações de trabalho compulsório.,1055,1,0,b,
5272,5273,Crescimento do sistema de produção extensiva,1055,0,0,c,
5273,5274,Contenção da politica de subsidios agricolas,1055,0,0,d,
5274,5275,Fortalecimento do modelo de organização cooperativa,1055,0,0,e,
5275,5276,libertação do domínio etrusco.,1056,0,0,a,
5276,5277,ampliação do contingente de camponeses livres.,1056,0,0,b,
5277,5278,consolidação do poder das falanges hoplitas.,1056,1,0,c,
5278,5279,concretização do desígnio imperialista.,1056,0,0,d,
5279,5280,adoção do monoteísmo cristão.,1056,0,0,e,
5280,5281,habilidades da retórica sofística.,1057,0,0,a,
5281,5282,investigações do pensamento sistemático.,1057,0,0,b,
5282,5283,verdades do mundo sensível.,1057,1,0,c,
5283,5284,preocupações do período mitológico.,1057,0,0,d,
5284,5285,discussões de base ontológica.,1057,0,0,e,
5285,5286,cristianizar a população afro-brasileira.,1058,0,0,a,
5286,5287,espoliar recursos materiais dos cativos.,1058,1,0,b,
5287,5288,reduzir o poder das confrarias.,1058,0,0,c,
5288,5289,recrutar libertos para seu corpo eclesiástico.,1058,0,0,d,
5289,5290,atender a demanda popular por padroeiros locais.,1058,0,0,e,
5290,5291,1,1059,0,0,a,
5291,5292,5,1059,1,0,b,
5292,5293,4,1059,0,0,c,
5293,5294,3,1059,0,0,d,
5294,5295,2,1059,0,0,e,
5295,5296,Manguezal.,1060,0,0,a,
5296,5297,Cerrado.,1060,0,0,b,
5297,5298,Mata de Cocais.,1060,0,0,c,
5298,5299,Pampas.,1060,1,0,d,
5299,5300,Pantanal.,1060,0,0,e,
5300,5301,"solubilidade do princípio ativo em água é muito baixa, dificultando a sua remoção.",1061,0,0,a,
5301,5302,"permeabilidade da água na pele é muito alta, não permitindo a remoção do princípio ativo.",1061,1,0,b,
5302,5303,"reação entre etanol e água libera calor, intensificando o ardor.",1061,0,0,c,
5303,5304,solubilização do óleo em água causa um maior espalhamento além das áreas atingidas.,1061,0,0,d,
5304,5305,"ardência faz evaporar rapidamente a água, não permitindo que haja contato entre o óleo e o solvente.",1061,0,0,e,
5305,5306,Retículo endoplasmático.,1062,0,0,a,
5306,5307,Núcleo.,1062,1,0,b,
5307,5308,Mitocôndria.,1062,0,0,c,
5308,5309,Peroxissomo.,1062,0,0,d,
5309,5310,Complexo golgiense.,1062,0,0,e,
5310,5311,favorece a dispersão das sementes cultivadas pela fauna residente nas áreas florestais.,1063,0,0,a,
5311,5312,substitui gradativamente as espécies cultiváveis por espécies arbóreas.,1063,0,0,b,
5312,5313,cria condições para o estabelecimento de espécies pioneiras com a diminuição da insolação sobre o solo.,1063,1,0,c,
5313,5314,intensifica a fertilização do solo com o uso de técnicas apropriadas e biocidas.,1063,0,0,d,
5314,5315,promove maior diversidade de vida no solo como aumento da matéria orgânica.,1063,0,0,e,
5315,5316,"116,96",1064,0,0,a,
5316,5317,"816,96",1064,0,0,b,
5317,5318,"1,18",1064,1,0,c,
5318,5319,"13 183,04",1064,0,0,d,
5319,5320,,1064,0,0,e,
5320,5321,4/81,1065,0,0,a,
5321,5322,1,1065,1,0,b,
5322,5323,4/7,1065,0,0,c,
5323,5324,10/27,1065,0,0,d,
5324,5325,14/81,1065,0,0,e,
5325,5326,Sublimação fracionada.,1066,0,0,a,
5326,5327,Filtração simples.,1066,0,0,b,
5327,5328,Decantação sólido-líquido.,1066,1,0,c,
5328,5329,Destilação simples.,1066,0,0,d,
5329,5330,Extração por arraste.,1066,0,0,e,
5330,5331,armazenamento de gás carbônico.,1067,1,0,a,
5331,5332,decomposição aeróbica das fezes.,1067,0,0,b,
5332,5333,queima de gás metano.,1067,0,0,c,
5333,5334,uso mais eficiente de combustíveis fósseis.,1067,0,0,d,
5334,5335,fixação de carbono em moléculas orgânicas.,1067,0,0,e,
5335,5336,volatilização de gás cloro.,1068,0,0,a,
5336,5337,liberação de calor.,1068,0,0,b,
5337,5338,alteração da cor para rosa.,1068,1,0,c,
5338,5339,precipitação de um sólido branco.,1068,0,0,d,
5339,5340,formação de gás hidrogênio.,1068,0,0,e,
5340,5341,67%.,1069,0,0,a,
5341,5342,22%.,1069,0,0,b,
5342,5343,75%.,1069,0,0,c,
5343,5344,40%.,1069,1,0,d,
5344,5345,50%.,1069,0,0,e,
5345,5346,transmissão de novas características adquiridas.,1070,0,0,a,
5346,5347,recombinação genética na formação dos gametas.,1070,0,0,b,
5347,5348,produção de indivíduos mais férteis.,1070,1,0,c,
5348,5349,ocorrência de mutações somáticas nos descendentes.,1070,0,0,d,
5349,5350,variação do número de cromossomos característico da espécie.,1070,0,0,e,
5350,5351,CH3CH2CH2CH2CH2CH3,1071,0,0,a,
5351,5352,H2O,1071,0,0,b,
5352,5353,CH3OH,1071,0,0,c,
5353,5354,CH3CH2OH,1071,0,0,d,
5354,5355,CH3CH2CH2OH,1071,1,0,e,
5355,5356,9,1072,0,0,a,
5356,5357,3,1072,1,0,b,
5357,5358,15,1072,0,0,c,
5358,5359,4,1072,0,0,d,
5359,5360,6,1072,0,0,e,
5360,5361,Migdolus fryanus.,1073,0,0,a,
5361,5362,Anthonomus rubi.,1073,0,0,b,
5362,5363,Sitophilus spp.,1073,0,0,c,
5363,5364,Grapholita molesta.,1073,0,0,d,
5364,5365,Scrobipalpuloides absoluta.,1073,1,0,e,
5365,5366,mosquitos hematófagos.,1074,0,0,a,
5366,5367,moluscos fitófagos.,1074,0,0,b,
5367,5368,moscas saprófagas.,1074,0,0,c,
5368,5369,pássaros carnívoros.,1074,0,0,d,
5369,5370,morcegos frugívoros.,1074,1,0,e,
5370,5371,celulose.,1075,0,0,a,
5371,5372,amido.,1075,0,0,b,
5372,5373,proteínas.,1075,0,0,c,
5373,5374,frutose.,1075,0,0,d,
5374,5375,lipídeos.,1075,1,0,e,
5375,5376,decomposição de todo o carbono-12 presente no organismo após a morte.,1076,1,0,a,
5376,5377,fixação maior do carbono-14 nos tecidos de organismos após a morte.,1076,0,0,b,
5377,5378,proporção conhecida entre carbono-14 e carbono-12 na atmosfera ao longo dos anos.,1076,0,0,c,
5378,5379,emissão de carbono-12 pelos tecidos de organismos após a morte.,1076,0,0,d,
5379,5380,transformação do carbono-12 em carbono-14 ao longo dos anos.,1076,0,0,e,
5380,5381,Criação de diques de contenção em regiões costeiras.,1077,0,0,a,
5381,5382,Construção de usinas eólicas.,1077,0,0,b,
5382,5383,Tratamento de resíduos sólidos.,1077,0,0,c,
5383,5384,Aumento da eficiência dos veículos.,1077,0,0,d,
5384,5385,Adoção de agricultura sustentável de baixo carbono.,1077,1,0,e,
