,text,question_id,is_correct,has_image_alt,alternative,answer_image
16375,Certo,3432,1,0,c,
16376,Errado,3432,0,0,c,
16377,Certo,3433,1,0,c,
16378,Errado,3433,0,0,c,
16379,Certo,3434,1,0,c,
16380,Errado,3434,0,0,c,
16381,Certo,3435,1,0,c,
16382,Errado,3435,0,0,c,
16383,Certo,3436,0,0,e,
16384,Errado,3436,1,0,e,
16385,Certo,3437,1,0,c,
16386,Errado,3437,0,0,c,
16387,Certo,3438,0,0,e,
16388,Errado,3438,1,0,e,
16389,Certo,3439,0,0,e,
16390,Errado,3439,1,0,e,
16391,Certo,3440,1,0,c,
16392,Errado,3440,0,0,c,
16393,Certo,3441,1,0,c,
16394,Errado,3441,0,0,c,
16395,Certo,3442,0,0,e,
16396,Errado,3442,1,0,e,
16397,Certo,3443,0,0,e,
16398,Errado,3443,1,0,e,
16399,Certo,3444,0,0,e,
16400,Errado,3444,1,0,e,
16401,Certo,3445,1,0,c,
16402,Errado,3445,0,0,c,
16403,Certo,3446,0,0,e,
16404,Errado,3446,1,0,e,
16405,Certo,3447,1,0,c,
16406,Errado,3447,0,0,c,
16407,Certo,3448,0,0,e,
16408,Errado,3448,1,0,e,
16409,Certo,3449,0,0,e,
16410,Errado,3449,1,0,e,
16411,Certo,3450,0,0,e,
16412,Errado,3450,1,0,e,
16413,Certo,3451,1,0,c,
16414,Errado,3451,0,0,c,
16415,Certo,3452,1,0,c,
16416,Errado,3452,0,0,c,
16417,Certo,3453,1,0,c,
16418,Errado,3453,0,0,c,
16419,Certo,3454,0,0,e,
16420,Errado,3454,1,0,e,
16421,Certo,3455,1,0,c,
16422,Errado,3455,0,0,c,
16423,Certo,3456,1,0,c,
16424,Errado,3456,0,0,c,
16425,Certo,3457,1,0,c,
16426,Errado,3457,0,0,c,
16427,Certo,3458,1,0,c,
16428,Errado,3458,0,0,c,
16429,Certo,3459,1,0,c,
16430,Errado,3459,0,0,c,
16431,Certo,3460,1,0,c,
16432,Errado,3460,0,0,c,
16433,Certo,3461,0,0,e,
16434,Errado,3461,1,0,e,
16435,Certo,3462,1,0,c,
16436,Errado,3462,0,0,c,
16437,Certo,3463,0,0,e,
16438,Errado,3463,1,0,e,
16439,Certo,3464,0,0,e,
16440,Errado,3464,1,0,e,
16441,Certo,3465,0,0,e,
16442,Errado,3465,1,0,e,
16443,Certo,3466,0,0,e,
16444,Errado,3466,1,0,e,
16445,Certo,3467,0,0,e,
16446,Errado,3467,1,0,e,
16447,Certo,3468,1,0,c,
16448,Errado,3468,0,0,c,
16449,Certo,3469,1,0,c,
16450,Errado,3469,0,0,c,
16451,Certo,3470,0,0,e,
16452,Errado,3470,1,0,e,
16453,Certo,3471,0,0,e,
16454,Errado,3471,1,0,e,
16455,Certo,3472,0,0,e,
16456,Errado,3472,1,0,e,
16457,Certo,3473,1,0,c,
16458,Errado,3473,0,0,c,
16459,Certo,3474,1,0,c,
16460,Errado,3474,0,0,c,
16461,Certo,3475,0,0,e,
16462,Errado,3475,1,0,e,
16463,Certo,3476,0,0,e,
16464,Errado,3476,1,0,e,
16465,Certo,3477,0,0,e,
16466,Errado,3477,1,0,e,
16467,Certo,3478,0,0,e,
16468,Errado,3478,1,0,e,
16469,Certo,3479,0,0,e,
16470,Errado,3479,1,0,e,
16471,Certo,3480,0,0,e,
16472,Errado,3480,1,0,e,
16473,Certo,3481,1,0,c,
16474,Errado,3481,0,0,c,
16475,Certo,3482,0,0,e,
16476,Errado,3482,1,0,e,
16477,Certo,3483,1,0,c,
16478,Errado,3483,0,0,c,
16479,Certo,3484,1,0,c,
16480,Errado,3484,0,0,c,
16481,Certo,3485,0,0,e,
16482,Errado,3485,1,0,e,
16483,Certo,3486,0,0,e,
16484,Errado,3486,1,0,e,
16485,Certo,3487,0,0,e,
16486,Errado,3487,1,0,e,
16487,Certo,3488,1,0,c,
16488,Errado,3488,0,0,c,
16489,Certo,3489,1,0,c,
16490,Errado,3489,0,0,c,
16491,Certo,3490,1,0,c,
16492,Errado,3490,0,0,c,
16493,Certo,3491,0,0,e,
16494,Errado,3491,1,0,e,
16495,Certo,3492,1,0,c,
16496,Errado,3492,0,0,c,
16497,Certo,3493,0,0,e,
16498,Errado,3493,1,0,e,
16499,Certo,3494,1,0,c,
16500,Errado,3494,0,0,c,
16501,Certo,3495,0,0,e,
16502,Errado,3495,1,0,e,
16503,Certo,3496,1,0,c,
16504,Errado,3496,0,0,c,
16505,Certo,3497,0,0,e,
16506,Errado,3497,1,0,e,
16507,Certo,3498,1,0,c,
16508,Errado,3498,0,0,c,
16509,Certo,3499,1,0,c,
16510,Errado,3499,0,0,c,
16511,Certo,3500,0,0,e,
16512,Errado,3500,1,0,e,
16513,Certo,3501,1,0,c,
16514,Errado,3501,0,0,c,
16515,Certo,3502,0,0,e,
16516,Errado,3502,1,0,e,
16517,Certo,3503,0,0,e,
16518,Errado,3503,1,0,e,
16519,Certo,3504,1,0,c,
16520,Errado,3504,0,0,c,
16521,Certo,3505,0,0,e,
16522,Errado,3505,1,0,e,
16523,Certo,3506,1,0,c,
16524,Errado,3506,0,0,c,
16525,Certo,3507,0,0,e,
16526,Errado,3507,1,0,e,
16527,Certo,3508,1,0,c,
16528,Errado,3508,0,0,c,
16529,Certo,3509,0,0,e,
16530,Errado,3509,1,0,e,
16531,Certo,3510,0,0,e,
16532,Errado,3510,1,0,e,
16533,Certo,3511,0,0,e,
16534,Errado,3511,1,0,e,
16535,Certo,3512,0,0,e,
16536,Errado,3512,1,0,e,
16537,Certo,3513,0,0,e,
16538,Errado,3513,1,0,e,
16539,Certo,3514,0,0,e,
16540,Errado,3514,1,0,e,
16541,Certo,3515,0,0,e,
16542,Errado,3515,1,0,e,
16543,Certo,3516,1,0,c,
16544,Errado,3516,0,0,c,
16545,Certo,3517,0,0,e,
16546,Errado,3517,1,0,e,
16547,Certo,3518,0,0,e,
16548,Errado,3518,1,0,e,
16549,Certo,3519,0,0,e,
16550,Errado,3519,1,0,e,
16551,Certo,3520,1,0,c,
16552,Errado,3520,0,0,c,
16553,Certo,3521,0,0,e,
16554,Errado,3521,1,0,e,
16555,Certo,3522,0,0,e,
16556,Errado,3522,1,0,e,
16557,Certo,3523,0,0,e,
16558,Errado,3523,1,0,e,
16559,Certo,3524,0,0,e,
16560,Errado,3524,1,0,e,
16561,Certo,3525,1,0,c,
16562,Errado,3525,0,0,c,
16563,Certo,3526,0,0,e,
16564,Errado,3526,1,0,e,
16565,Certo,3527,0,0,e,
16566,Errado,3527,1,0,e,
16567,Certo,3528,1,0,c,
16568,Errado,3528,0,0,c,
16569,Certo,3529,1,0,c,
16570,Errado,3529,0,0,c,
16571,Certo,3530,1,0,c,
16572,Errado,3530,0,0,c,
16573,Certo,3531,1,0,c,
16574,Errado,3531,0,0,c,
16575,Certo,3532,1,0,c,
16576,Errado,3532,0,0,c,
16577,Certo,3533,0,0,e,
16578,Errado,3533,1,0,e,
16579,Certo,3534,1,0,c,
16580,Errado,3534,0,0,c,
16581,Certo,3535,0,0,e,
16582,Errado,3535,1,0,e,
16583,Certo,3536,1,0,c,
16584,Errado,3536,0,0,c,
16585,Certo,3537,1,0,c,
16586,Errado,3537,0,0,c,
16587,Certo,3538,1,0,c,
16588,Errado,3538,0,0,c,
16589,Certo,3539,0,0,e,
16590,Errado,3539,1,0,e,
16591,Certo,3540,1,0,c,
16592,Errado,3540,0,0,c,
16593,Certo,3541,1,0,c,
16594,Errado,3541,0,0,c,
16595,Certo,3542,1,0,c,
16596,Errado,3542,0,0,c,
16597,Certo,3543,0,0,e,
16598,Errado,3543,1,0,e,
16599,Certo,3544,1,0,c,
16600,Errado,3544,0,0,c,
16601,Certo,3545,1,0,c,
16602,Errado,3545,0,0,c,
16603,Certo,3546,1,0,c,
16604,Errado,3546,0,0,c,
16605,Certo,3547,1,0,c,
16606,Errado,3547,0,0,c,
16607,Certo,3548,1,0,c,
16608,Errado,3548,0,0,c,
16609,Certo,3549,1,0,c,
16610,Errado,3549,0,0,c,
16611,Certo,3550,1,0,c,
16612,Errado,3550,0,0,c,
16613,Certo,3551,0,0,e,
16614,Errado,3551,1,0,e,
16615,Certo,3552,1,0,c,
16616,Errado,3552,0,0,c,
16617,Certo,3553,1,0,c,
16618,Errado,3553,0,0,c,
16619,Certo,3554,1,0,c,
16620,Errado,3554,0,0,c,
16621,Certo,3555,1,0,c,
16622,Errado,3555,0,0,c,
16623,Certo,3556,1,0,c,
16624,Errado,3556,0,0,c,
16625,Certo,3557,0,0,e,
16626,Errado,3557,1,0,e,
16627,Certo,3558,0,0,e,
16628,Errado,3558,1,0,e,
16629,Certo,3559,1,0,c,
16630,Errado,3559,0,0,c,
16631,Certo,3560,0,0,e,
16632,Errado,3560,1,0,e,
16633,Certo,3561,1,0,c,
16634,Errado,3561,0,0,c,
16635,Certo,3562,0,0,e,
16636,Errado,3562,1,0,e,
16637,Certo,3563,1,0,c,
16638,Errado,3563,0,0,c,
16639,Certo,3564,1,0,c,
16640,Errado,3564,0,0,c,
16641,Certo,3565,1,0,c,
16642,Errado,3565,0,0,c,
16643,Certo,3566,0,0,e,
16644,Errado,3566,1,0,e,
16645,Certo,3567,0,0,e,
16646,Errado,3567,1,0,e,
16647,Certo,3568,0,0,e,
16648,Errado,3568,1,0,e,
16649,Certo,3569,0,0,e,
16650,Errado,3569,1,0,e,
16651,Certo,3570,0,0,e,
16652,Errado,3570,1,0,e,
16653,Certo,3571,0,0,e,
16654,Errado,3571,1,0,e,
16655,Certo,3572,1,0,c,
16656,Errado,3572,0,0,c,
16657,Certo,3573,0,0,e,
16658,Errado,3573,1,0,e,
16659,Certo,3574,1,0,c,
16660,Errado,3574,0,0,c,
16661,Certo,3575,1,0,c,
16662,Errado,3575,0,0,c,
16663,Certo,3576,1,0,c,
16664,Errado,3576,0,0,c,
16665,Certo,3577,0,0,e,
16666,Errado,3577,1,0,e,
16667,Certo,3578,0,0,e,
16668,Errado,3578,1,0,e,
16669,Certo,3579,1,0,c,
16670,Errado,3579,0,0,c,
16671,Certo,3580,0,0,e,
16672,Errado,3580,1,0,e,
16673,Certo,3581,1,0,c,
16674,Errado,3581,0,0,c,
16675,Certo,3582,0,0,e,
16676,Errado,3582,1,0,e,
16677,Certo,3583,1,0,c,
16678,Errado,3583,0,0,c,
16679,Certo,3584,1,0,c,
16680,Errado,3584,0,0,c,
16681,Certo,3585,0,0,e,
16682,Errado,3585,1,0,e,
16683,Certo,3586,1,0,c,
16684,Errado,3586,0,0,c,
16685,Certo,3587,1,0,c,
16686,Errado,3587,0,0,c,
16687,Certo,3588,0,0,e,
16688,Errado,3588,1,0,e,
16689,Certo,3589,0,0,e,
16690,Errado,3589,1,0,e,
16691,Certo,3590,1,0,c,
16692,Errado,3590,0,0,c,
16693,Certo,3591,0,0,e,
16694,Errado,3591,1,0,e,
16695,Certo,3592,1,0,c,
16696,Errado,3592,0,0,c,
16697,Certo,3593,1,0,c,
16698,Errado,3593,0,0,c,
16699,Certo,3594,1,0,c,
16700,Errado,3594,0,0,c,
16701,Certo,3595,1,0,c,
16702,Errado,3595,0,0,c,
16703,Certo,3596,1,0,c,
16704,Errado,3596,0,0,c,
16705,Certo,3597,0,0,e,
16706,Errado,3597,1,0,e,
16707,Certo,3598,1,0,c,
16708,Errado,3598,0,0,c,
16709,Certo,3599,0,0,e,
16710,Errado,3599,1,0,e,
16711,Certo,3600,0,0,e,
16712,Errado,3600,1,0,e,
16713,Certo,3601,1,0,c,
16714,Errado,3601,0,0,c,
16715,Certo,3602,1,0,c,
16716,Errado,3602,0,0,c,
16717,Certo,3603,1,0,c,
16718,Errado,3603,0,0,c,
16719,Certo,3604,0,0,e,
16720,Errado,3604,1,0,e,
16721,Certo,3605,0,0,e,
16722,Errado,3605,1,0,e,
16723,Certo,3606,0,0,e,
16724,Errado,3606,1,0,e,
16725,Certo,3607,0,0,e,
16726,Errado,3607,1,0,e,
16727,Certo,3608,1,0,c,
16728,Errado,3608,0,0,c,
16729,Certo,3609,0,0,e,
16730,Errado,3609,1,0,e,
16731,Certo,3610,0,0,e,
16732,Errado,3610,1,0,e,
16733,Certo,3611,0,0,e,
16734,Errado,3611,1,0,e,
16735,Certo,3612,0,0,e,
16736,Errado,3612,1,0,e,
16737,Certo,3613,0,0,e,
16738,Errado,3613,1,0,e,
16739,Certo,3614,1,0,c,
16740,Errado,3614,0,0,c,
16741,Certo,3615,1,0,c,
16742,Errado,3615,0,0,c,
16743,Certo,3616,0,0,e,
16744,Errado,3616,1,0,e,
16745,Certo,3617,1,0,c,
16746,Errado,3617,0,0,c,
16747,Certo,3618,1,0,c,
16748,Errado,3618,0,0,c,
16749,Certo,3619,1,0,c,
16750,Errado,3619,0,0,c,
16751,Certo,3620,0,0,e,
16752,Errado,3620,1,0,e,
16753,Certo,3621,1,0,c,
16754,Errado,3621,0,0,c,
16755,Certo,3622,0,0,e,
16756,Errado,3622,1,0,e,
16757,Certo,3623,1,0,c,
16758,Errado,3623,0,0,c,
16759,Certo,3624,0,0,e,
16760,Errado,3624,1,0,e,
16761,Certo,3625,1,0,c,
16762,Errado,3625,0,0,c,
16763,Certo,3626,1,0,c,
16764,Errado,3626,0,0,c,
16765,Certo,3627,1,0,c,
16766,Errado,3627,0,0,c,
16767,Certo,3628,0,0,e,
16768,Errado,3628,1,0,e,
16769,Certo,3629,0,0,e,
16770,Errado,3629,1,0,e,
16771,Certo,3630,0,0,e,
16772,Errado,3630,1,0,e,
16773,Certo,3631,0,0,e,
16774,Errado,3631,1,0,e,
16775,Certo,3632,1,0,c,
16776,Errado,3632,0,0,c,
16777,Certo,3633,0,0,e,
16778,Errado,3633,1,0,e,
16779,Certo,3634,0,0,e,
16780,Errado,3634,1,0,e,
16781,Certo,3635,0,0,e,
16782,Errado,3635,1,0,e,
16783,Certo,3636,0,0,e,
16784,Errado,3636,1,0,e,
16785,Certo,3637,0,0,e,
16786,Errado,3637,1,0,e,
16787,Certo,3638,0,0,e,
16788,Errado,3638,1,0,e,
16789,Certo,3639,0,0,e,
16790,Errado,3639,1,0,e,
16791,Certo,3640,1,0,c,
16792,Errado,3640,0,0,c,
16793,Certo,3641,0,0,e,
16794,Errado,3641,1,0,e,
16795,Certo,3642,1,0,c,
16796,Errado,3642,0,0,c,
16797,Certo,3643,0,0,e,
16798,Errado,3643,1,0,e,
16799,Certo,3644,1,0,c,
16800,Errado,3644,0,0,c,
16801,Certo,3645,0,0,e,
16802,Errado,3645,1,0,e,
16803,Certo,3646,1,0,c,
16804,Errado,3646,0,0,c,
16805,Certo,3647,1,0,c,
16806,Errado,3647,0,0,c,
16807,Certo,3648,0,0,e,
16808,Errado,3648,1,0,e,
16809,Certo,3649,0,0,e,
16810,Errado,3649,1,0,e,
16811,Certo,3650,0,0,e,
16812,Errado,3650,1,0,e,
16813,Certo,3651,0,0,e,
16814,Errado,3651,1,0,e,
16815,Certo,3652,1,0,c,
16816,Errado,3652,0,0,c,
16817,Certo,3653,0,0,e,
16818,Errado,3653,1,0,e,
16819,Certo,3654,0,0,e,
16820,Errado,3654,1,0,e,
16821,Certo,3655,1,0,c,
16822,Errado,3655,0,0,c,
16823,Certo,3656,0,0,e,
16824,Errado,3656,1,0,e,
16825,Certo,3657,1,0,c,
16826,Errado,3657,0,0,c,
16827,Certo,3658,1,0,c,
16828,Errado,3658,0,0,c,
16829,Certo,3659,0,0,e,
16830,Errado,3659,1,0,e,
16831,Certo,3660,0,0,e,
16832,Errado,3660,1,0,e,
16833,Certo,3661,1,0,c,
16834,Errado,3661,0,0,c,
16835,Certo,3662,1,0,c,
16836,Errado,3662,0,0,c,
16837,Certo,3663,0,0,e,
16838,Errado,3663,1,0,e,
16839,Certo,3664,0,0,e,
16840,Errado,3664,1,0,e,
16841,Certo,3665,1,0,c,
16842,Errado,3665,0,0,c,
16843,Certo,3666,0,0,e,
16844,Errado,3666,1,0,e,
16845,Certo,3667,1,0,c,
16846,Errado,3667,0,0,c,
16847,Certo,3668,0,0,e,
16848,Errado,3668,1,0,e,
16849,Certo,3669,0,0,e,
16850,Errado,3669,1,0,e,
16851,Certo,3670,0,0,e,
16852,Errado,3670,1,0,e,
16853,Certo,3671,1,0,c,
16854,Errado,3671,0,0,c,
16855,Certo,3672,0,0,e,
16856,Errado,3672,1,0,e,
16857,Certo,3673,0,0,e,
16858,Errado,3673,1,0,e,
16859,Certo,3674,0,0,e,
16860,Errado,3674,1,0,e,
16861,Certo,3675,0,0,e,
16862,Errado,3675,1,0,e,
16863,Certo,3676,0,0,e,
16864,Errado,3676,1,0,e,
16865,Certo,3677,0,0,e,
16866,Errado,3677,1,0,e,
16867,Certo,3678,1,0,c,
16868,Errado,3678,0,0,c,
16869,Certo,3679,0,0,e,
16870,Errado,3679,1,0,e,
16871,Certo,3680,1,0,c,
16872,Errado,3680,0,0,c,
16873,Certo,3681,0,0,e,
16874,Errado,3681,1,0,e,
16875,Certo,3682,1,0,c,
16876,Errado,3682,0,0,c,
16877,Certo,3683,0,0,e,
16878,Errado,3683,1,0,e,
16879,Certo,3684,1,0,c,
16880,Errado,3684,0,0,c,
16881,Certo,3685,1,0,c,
16882,Errado,3685,0,0,c,
16883,Certo,3686,0,0,e,
16884,Errado,3686,1,0,e,
16885,Certo,3687,0,0,e,
16886,Errado,3687,1,0,e,
16887,Certo,3688,1,0,c,
16888,Errado,3688,0,0,c,
16889,Certo,3689,1,0,c,
16890,Errado,3689,0,0,c,
16891,Certo,3690,0,0,e,
16892,Errado,3690,1,0,e,
16893,Certo,3691,1,0,c,
16894,Errado,3691,0,0,c,
16895,Certo,3692,1,0,c,
16896,Errado,3692,0,0,c,
16897,Certo,3693,1,0,c,
16898,Errado,3693,0,0,c,
16899,Certo,3694,0,0,e,
16900,Errado,3694,1,0,e,
16901,Certo,3695,0,0,e,
16902,Errado,3695,1,0,e,
16903,Certo,3696,0,0,e,
16904,Errado,3696,1,0,e,
16905,Certo,3697,0,0,e,
16906,Errado,3697,1,0,e,
16907,Certo,3698,0,0,e,
16908,Errado,3698,1,0,e,
16909,Certo,3699,0,0,e,
16910,Errado,3699,1,0,e,
16911,Certo,3700,0,0,e,
16912,Errado,3700,1,0,e,
16913,Certo,3701,0,0,e,
16914,Errado,3701,1,0,e,
16915,Certo,3702,0,0,e,
16916,Errado,3702,1,0,e,
16917,Certo,3703,0,0,e,
16918,Errado,3703,1,0,e,
16919,Certo,3704,0,0,e,
16920,Errado,3704,1,0,e,
16921,Certo,3705,1,0,c,
16922,Errado,3705,0,0,c,
16923,Certo,3706,0,0,e,
16924,Errado,3706,1,0,e,
16925,Certo,3707,1,0,c,
16926,Errado,3707,0,0,c,
16927,Certo,3708,1,0,c,
16928,Errado,3708,0,0,c,
16929,Certo,3709,0,0,e,
16930,Errado,3709,1,0,e,
16931,Certo,3710,1,0,c,
16932,Errado,3710,0,0,c,
16933,Certo,3711,0,0,e,
16934,Errado,3711,1,0,e,
16935,Certo,3712,1,0,c,
16936,Errado,3712,0,0,c,
16937,Certo,3713,1,0,c,
16938,Errado,3713,0,0,c,
16939,Certo,3714,0,0,e,
16940,Errado,3714,1,0,e,
16941,Certo,3715,0,0,e,
16942,Errado,3715,1,0,e,
16943,Certo,3716,0,0,e,
16944,Errado,3716,1,0,e,
16945,Certo,3717,1,0,c,
16946,Errado,3717,0,0,c,
16947,Certo,3718,0,0,e,
16948,Errado,3718,1,0,e,
16949,Certo,3719,0,0,e,
16950,Errado,3719,1,0,e,
16951,Certo,3720,0,0,e,
16952,Errado,3720,1,0,e,
16953,Certo,3721,1,0,c,
16954,Errado,3721,0,0,c,
16955,Certo,3722,0,0,e,
16956,Errado,3722,1,0,e,
16957,Certo,3723,0,0,e,
16958,Errado,3723,1,0,e,
16959,Certo,3724,0,0,e,
16960,Errado,3724,1,0,e,
16961,Certo,3725,1,0,c,
16962,Errado,3725,0,0,c,
16963,Certo,3726,0,0,e,
16964,Errado,3726,1,0,e,
16965,Certo,3727,1,0,c,
16966,Errado,3727,0,0,c,
16967,Certo,3728,1,0,c,
16968,Errado,3728,0,0,c,
16969,Certo,3729,1,0,c,
16970,Errado,3729,0,0,c,
16971,Certo,3730,0,0,e,
16972,Errado,3730,1,0,e,
16973,Certo,3731,1,0,c,
16974,Errado,3731,0,0,c,
16975,Certo,3732,1,0,c,
16976,Errado,3732,0,0,c,
16977,Certo,3733,0,0,e,
16978,Errado,3733,1,0,e,
16979,Certo,3734,1,0,c,
16980,Errado,3734,0,0,c,
16981,Certo,3735,0,0,e,
16982,Errado,3735,1,0,e,
16983,Certo,3736,1,0,c,
16984,Errado,3736,0,0,c,
16985,Certo,3737,1,0,c,
16986,Errado,3737,0,0,c,
16987,Certo,3738,1,0,c,
16988,Errado,3738,0,0,c,
16989,Certo,3739,0,0,e,
16990,Errado,3739,1,0,e,
16991,Certo,3740,1,0,c,
16992,Errado,3740,0,0,c,
16993,Certo,3741,1,0,c,
16994,Errado,3741,0,0,c,
16995,Certo,3742,1,0,c,
16996,Errado,3742,0,0,c,
16997,Certo,3743,1,0,c,
16998,Errado,3743,0,0,c,
16999,Certo,3744,1,0,c,
17000,Errado,3744,0,0,c,
17001,Certo,3745,1,0,c,
17002,Errado,3745,0,0,c,
17003,Certo,3746,0,0,e,
17004,Errado,3746,1,0,e,
17005,Certo,3747,1,0,c,
17006,Errado,3747,0,0,c,
17007,Certo,3748,0,0,e,
17008,Errado,3748,1,0,e,
17009,Certo,3749,0,0,e,
17010,Errado,3749,1,0,e,
17011,Certo,3750,0,0,e,
17012,Errado,3750,1,0,e,
17013,Certo,3751,0,0,e,
17014,Errado,3751,1,0,e,
17015,Certo,3752,1,0,c,
17016,Errado,3752,0,0,c,
17017,Certo,3753,0,0,e,
17018,Errado,3753,1,0,e,
17019,Certo,3754,0,0,e,
17020,Errado,3754,1,0,e,
17021,Certo,3755,1,0,c,
17022,Errado,3755,0,0,c,
17023,Certo,3756,0,0,e,
17024,Errado,3756,1,0,e,
17025,Certo,3757,0,0,e,
17026,Errado,3757,1,0,e,
17027,Certo,3758,1,0,c,
17028,Errado,3758,0,0,c,
17029,Certo,3759,0,0,e,
17030,Errado,3759,1,0,e,
17031,Certo,3760,1,0,c,
17032,Errado,3760,0,0,c,
17033,Certo,3761,0,0,e,
17034,Errado,3761,1,0,e,
17035,Certo,3762,1,0,c,
17036,Errado,3762,0,0,c,
17037,Certo,3763,1,0,c,
17038,Errado,3763,0,0,c,
17039,Certo,3764,1,0,c,
17040,Errado,3764,0,0,c,
17041,Certo,3765,0,0,e,
17042,Errado,3765,1,0,e,
17043,Certo,3766,0,0,e,
17044,Errado,3766,1,0,e,
17045,Certo,3767,1,0,c,
17046,Errado,3767,0,0,c,
17047,Certo,3768,0,0,e,
17048,Errado,3768,1,0,e,
17049,Certo,3769,0,0,e,
17050,Errado,3769,1,0,e,
17051,Certo,3770,1,0,c,
17052,Errado,3770,0,0,c,
17053,Certo,3771,0,0,e,
17054,Errado,3771,1,0,e,
17055,Certo,3772,1,0,c,
17056,Errado,3772,0,0,c,
17057,Certo,3773,0,0,e,
17058,Errado,3773,1,0,e,
17059,Certo,3774,0,0,e,
17060,Errado,3774,1,0,e,
17061,Certo,3775,0,0,e,
17062,Errado,3775,1,0,e,
17063,Certo,3776,1,0,c,
17064,Errado,3776,0,0,c,
17065,Certo,3777,0,0,e,
17066,Errado,3777,1,0,e,
17067,Certo,3778,0,0,e,
17068,Errado,3778,1,0,e,
17069,Certo,3779,0,0,e,
17070,Errado,3779,1,0,e,
17071,Certo,3780,1,0,c,
17072,Errado,3780,0,0,c,
17073,Certo,3781,1,0,c,
17074,Errado,3781,0,0,c,
17075,Certo,3782,1,0,c,
17076,Errado,3782,0,0,c,
17077,Certo,3783,1,0,c,
17078,Errado,3783,0,0,c,
17079,Certo,3784,0,0,e,
17080,Errado,3784,1,0,e,
17081,Certo,3785,1,0,c,
17082,Errado,3785,0,0,c,
17083,Certo,3786,0,0,e,
17084,Errado,3786,1,0,e,
17085,Certo,3787,1,0,c,
17086,Errado,3787,0,0,c,
17087,Certo,3788,1,0,c,
17088,Errado,3788,0,0,c,
17089,Certo,3789,1,0,c,
17090,Errado,3789,0,0,c,
17091,Certo,3790,1,0,c,
17092,Errado,3790,0,0,c,
17093,Certo,3791,1,0,c,
17094,Errado,3791,0,0,c,
17095,Certo,3792,0,0,e,
17096,Errado,3792,1,0,e,
17097,Certo,3793,1,0,c,
17098,Errado,3793,0,0,c,
17099,Certo,3794,1,0,c,
17100,Errado,3794,0,0,c,
17101,Certo,3795,1,0,c,
17102,Errado,3795,0,0,c,
17103,Certo,3796,1,0,c,
17104,Errado,3796,0,0,c,
17105,Certo,3797,0,0,e,
17106,Errado,3797,1,0,e,
17107,Certo,3798,1,0,c,
17108,Errado,3798,0,0,c,
17109,Certo,3799,1,0,c,
17110,Errado,3799,0,0,c,
17111,Certo,3800,1,0,c,
17112,Errado,3800,0,0,c,
17113,Certo,3801,1,0,c,
17114,Errado,3801,0,0,c,
17115,Certo,3802,0,0,e,
17116,Errado,3802,1,0,e,
17117,Certo,3803,0,0,e,
17118,Errado,3803,1,0,e,
17119,Certo,3804,1,0,c,
17120,Errado,3804,0,0,c,
17121,Certo,3805,1,0,c,
17122,Errado,3805,0,0,c,
17123,Certo,3806,0,0,e,
17124,Errado,3806,1,0,e,
17125,Certo,3807,1,0,c,
17126,Errado,3807,0,0,c,
17127,Certo,3808,0,0,e,
17128,Errado,3808,1,0,e,
17129,Certo,3809,0,0,e,
17130,Errado,3809,1,0,e,
17131,Certo,3810,1,0,c,
17132,Errado,3810,0,0,c,
17133,Certo,3811,1,0,c,
17134,Errado,3811,0,0,c,
17135,Certo,3812,0,0,e,
17136,Errado,3812,1,0,e,
17137,Certo,3813,0,0,e,
17138,Errado,3813,1,0,e,
17139,Certo,3814,1,0,c,
17140,Errado,3814,0,0,c,
17141,Certo,3815,1,0,c,
17142,Errado,3815,0,0,c,
17143,Certo,3816,0,0,e,
17144,Errado,3816,1,0,e,
17145,Certo,3817,1,0,c,
17146,Errado,3817,0,0,c,
17147,Certo,3818,0,0,e,
17148,Errado,3818,1,0,e,
17149,Certo,3819,0,0,e,
17150,Errado,3819,1,0,e,
17151,Certo,3820,1,0,c,
17152,Errado,3820,0,0,c,
17153,Certo,3821,0,0,e,
17154,Errado,3821,1,0,e,
17155,Certo,3822,0,0,e,
17156,Errado,3822,1,0,e,
17157,Certo,3823,1,0,c,
17158,Errado,3823,0,0,c,
17159,Certo,3824,1,0,c,
17160,Errado,3824,0,0,c,
17161,Certo,3825,0,0,e,
17162,Errado,3825,1,0,e,
17163,Certo,3826,1,0,c,
17164,Errado,3826,0,0,c,
17165,Certo,3827,1,0,c,
17166,Errado,3827,0,0,c,
17167,Certo,3828,1,0,c,
17168,Errado,3828,0,0,c,
17169,Certo,3829,0,0,e,
17170,Errado,3829,1,0,e,
17171,Certo,3830,0,0,e,
17172,Errado,3830,1,0,e,
17173,Certo,3831,1,0,c,
17174,Errado,3831,0,0,c,
17175,Certo,3832,0,0,e,
17176,Errado,3832,1,0,e,
17177,Certo,3833,0,0,e,
17178,Errado,3833,1,0,e,
17179,Certo,3834,1,0,c,
17180,Errado,3834,0,0,c,
17181,Certo,3835,0,0,e,
17182,Errado,3835,1,0,e,
17183,Certo,3836,1,0,c,
17184,Errado,3836,0,0,c,
17185,Certo,3837,1,0,c,
17186,Errado,3837,0,0,c,
17187,Certo,3838,1,0,c,
17188,Errado,3838,0,0,c,
17189,Certo,3839,1,0,c,
17190,Errado,3839,0,0,c,
17191,Certo,3840,0,0,e,
17192,Errado,3840,1,0,e,
17193,Certo,3841,1,0,c,
17194,Errado,3841,0,0,c,
17195,Certo,3842,1,0,c,
