,text,question_id,is_correct,has_image_alt,alternative,answer_image
9934,,1987,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/162-images/alt_img_2.png
9935,,1988,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/155-images/alt_img_1.png
9936,,1988,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/155-images/alt_img_2.png
9937,,1988,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/155-images/alt_img_0.png
9938,,1988,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/155-images/alt_img_3.png
9939,,1988,1,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/155-images/alt_img_4.png
9940,,1989,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/180-images/alt_img_4.png
9941,,1989,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/180-images/alt_img_0.png
9942,,1989,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/180-images/alt_img_1.png
9943,,1989,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/180-images/alt_img_2.png
9944,,1989,1,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2021/180-images/alt_img_3.png
9945,estagnação da manifestação artística.,1990,0,0,a,
9946,proteção da economia nacional.,1990,0,0,b,
9947,ampliação do desemprego estrutural.,1990,0,0,c,
9948,valorização da cultura tradicional.,1990,0,0,d,
9949,diminuição da formação acadêmica.,1990,1,0,e,
9950,Demarcação de patrimônios afetivos e apropriação de elementos judaizantes.,1991,0,0,a,
9951,Expansão de fronteiras regionais e subjetivação do cristianismo medieval.,1991,0,0,b,
9952,Delimitação de paisagens urbanas e abandono de componentes espiritualistas.,1991,0,0,c,
9953,Circunscrição de bens simbólicos e admissão de cerimônias ecumênicas.,1991,0,0,d,
9954,Criação de lugares místicos e experiências do catolicismo popular.,1991,1,0,e,
9955,corresponde à explicação mitológica.,1992,0,0,a,
9956,exalta a investigação filosófica.,1992,0,0,b,
9957,transcende ao mundo sensível.,1992,1,0,c,
9958,evoca a discussão cosmogônica.,1992,0,0,d,
9959,fundamenta as paixões humanas.,1992,0,0,e,
9960,"comercial, direcionando a escolha por produtos industrializados.",1993,0,0,a,
9961,"recreativa, promovendo o lazer em redes integradas.",1993,1,0,b,
9962,"cognitiva, favorecendo ferramentas virtuais.",1993,0,0,c,
9963,"social, estimulando a reciprocidade por meios digitais.",1993,0,0,d,
9964,"laboral, convertendo o desenvolvedor em usuário final.",1993,0,0,e,
9965,fomentar a economia solidária.,1994,0,0,a,
9966,controlar a propriedade estatal.,1994,0,0,b,
9967,fragilizar o poder público.,1994,0,0,c,
9968,garantir o preceito constitucional.,1994,1,0,d,
9969,incentivar a especulação imobiliária.,1994,0,0,e,
9970,"das corporações, procedente do padrão assistencialista previsto nas normas estatutárias.",1995,0,0,a,
9971,"da nobreza, proveniente da obrigação de proteção ao campenisnato livre.",1995,1,0,b,
9972,"da realeza, decorrente do conceito de governo subjacente à monarquia cristã.",1995,0,0,c,
9973,"dos mosteiros, resultante do caráter fraternal afirmado nas regras monásticas.",1995,0,0,d,
9974,"dos bispados, consequente da participação dos clérigos nos assuntos comunitários.",1995,0,0,e,
9975,a integração regional supõe a livre circulação de pessoas e mercadorias.,1996,1,0,a,
9976,as populações com idioma comum devem estar submetidas à mesma autoridade estatal.,1996,0,0,b,
9977,expulsão das forças navais ocidentais garantiria a soberania nacional.,1996,0,0,c,
9978,o imperialismo soviético havia se acomodado às pretensões das potências vizinhas.,1996,0,0,d,
9979,os organismos transnacionais são incapazes de solucionar disputas territoriais.,1996,0,0,e,
9980,valida a troca afetiva entre os pets adotados e seus donos.,1997,1,0,a,
9981,reforça a importância da campanha de adoção de animais.,1997,0,0,b,
9982,problematiza a necessidade de adoção de animais sem lar.,1997,0,0,c,
9983,exalta a natureza amigável de cães e de gatos.,1997,0,0,d,
9984,promove a campanha de adoção de animais.,1997,0,0,e,
9985,dobramentos modernos.,1998,1,0,a,
9986,solos vulcânicos.,1998,0,0,b,
9987,dorsais oceânicas.,1998,0,0,c,
9988,relevos escarpados.,1998,0,0,d,
9989,superfícies lateríticas.,1998,0,0,e,
9990,geração de oportunidade e restrição profissional.,1999,0,0,a,
9991,liberdade de gênero e controle social.,1999,0,0,b,
9992,exclusão de competências e participação política.,1999,1,0,c,
9993,equidade de escolha e imposição cultural.,1999,0,0,d,
9994,dominação de corpos e igualdade humana.,1999,0,0,e,
9995,Flexibilização do regramento social.,2000,1,0,a,
9996,Banimento da autoridade repressora.,2000,0,0,b,
9997,Formação de sociedade disciplinar.,2000,0,0,c,
9998,Condenação da degradação humana.,2000,0,0,d,
9999,Hierarquização da burocracia estatal.,2000,0,0,e,
10000,Negociação na bolsa de valores.,2001,0,0,a,
10001,Inovação tecnológica.,2001,0,0,b,
10002,Reestruturação fundiária.,2001,1,0,c,
10003,Comercialização garantida.,2001,0,0,d,
10004,Eliminação no custo do frete.,2001,0,0,e,
10005,coesão e da coerência em documentos jurídicos.,2002,0,0,a,
10006,se ter um notável saber jurídico.,2002,0,0,b,
10007,adequação da linguagem à situação de comunicação.,2002,0,0,c,
10008,valorização da inteligência do falante.,2002,0,0,d,
10009,falar difícil para demonstrar inteligência.,2002,1,0,e,
10010,Padronização da política monetária.,2003,0,0,a,
10011,Funcionamento da união aduaneira.,2003,0,0,b,
10012,Limitação da circulação financeira.,2003,1,0,c,
10013,Dependência da exportação agrícola.,2003,0,0,d,
10014,Equivalência da legislação trabalhista.,2003,0,0,e,
10015,preservação de recursos naturais.,2004,0,0,a,
10016,compartilhamento de inovações tecnológicas.,2004,0,0,b,
10017,promoção de independência financeira.,2004,0,0,c,
10018,incremento de intercâmbios culturais.,2004,1,0,d,
10019,ampliação de influência econômica.,2004,0,0,e,
10020,ação involuntária.,2005,0,0,a,
10021,cultura do cancelamento.,2005,1,0,b,
10022,defesa da honra.,2005,0,0,c,
10023,prática do feminicídio.,2005,0,0,d,
10024,postura negacionista.,2005,0,0,e,
10025,Êxodo da população do campo,2006,0,0,a,
10026,Ampliação do risco habitacional,2006,1,0,b,
10027,Limitação da Área ocupada,2006,0,0,c,
10028,Deficiência do transporte alternativo,2006,0,0,d,
10029,Crescimento da taxa de fecundidade,2006,0,0,e,
10030,especialização nas etapas de produção.,2007,1,0,a,
10031,manutenção dos modos de vida.,2007,0,0,b,
10032,conservação dos plantios da roça.,2007,0,0,c,
10033,atualização do modelo de gestão.,2007,0,0,d,
10034,participação na sociedade de consumo.,2007,0,0,e,
10035,costumes laborais moldados em estilos estrangeiros.,2008,0,0,a,
10036,bens religiosos inspirados na matriz cristã.,2008,0,0,b,
10037,práticas medicinais alicerçadas no conhecimento científico.,2008,1,0,c,
10038,materiais bélicos pilhados em batalhas coloniais.,2008,0,0,d,
10039,heranças culturais constituídas de saberes próprios.,2008,0,0,e,
10040,rejeição das convenções sociais,2009,0,0,a,
10041,inspiração de natureza religiosa,2009,0,0,b,
10042,valorização de disputas dialógicas,2009,0,0,c,
10043,exaltação do sofrimento,2009,0,0,d,
10044,moderação das paixões,2009,1,0,e,
10045,Desterritorialização da produção.,2010,0,0,a,
10046,Fabricação em série.,2010,0,0,b,
10047,Ampliação de estoques.,2010,0,0,c,
10048,Fragilização dos cartéis.,2010,0,0,d,
10049,Padronização de mercadorias.,2010,1,0,e,
10050,cerceamento da liberdade de expressão.,2011,0,0,a,
10051,diversificação da opinião pública.,2011,0,0,b,
10052,privatização dos meios de comunicação,2011,0,0,c,
10053,mercantilização da cultura popular.,2011,1,0,d,
10054,controle das organizações sindicais.,2011,0,0,e,
10055,incorporar a inovação tecnológica.,2012,0,0,a,
10056,preservar a diversidade biológica.,2012,0,0,b,
10057,fornecer a mão de obra qualificada.,2012,0,0,c,
10058,promover a produção alimentar.,2012,1,0,d,
10059,garantir a moradia básica.,2012,0,0,e,
10060,"aplicar fertilizantes de origem orgânica, modificando a química da terra.",2013,0,0,a,
10061,"realizar florestamentos de pinus, desrespeitando a prática do pousio.",2013,1,0,b,
10062,"utilizar sistemas de irrigação, desprezando uma drenagem adequada.",2013,0,0,c,
10063,"instalar açudes nos grotões, retardando a velocidade da vazão fluvial.",2013,0,0,d,
10064,"desmatar áreas de preservação permanente, causando assoreamento.",2013,0,0,e,
10065,preservações arquitetônica e visual dos conservatórios.,2014,1,0,a,
10066,habilidades artísticas e culturais dos sujeitos.,2014,0,0,b,
10067,competências econômica e financeira dos comerciantes.,2014,0,0,c,
10068,vocações religiosas e pedagógicas dos mestres.,2014,0,0,d,
10069,naturezas antropológica e etnográfica dos expositores.,2014,0,0,e,
10070,incoerência entre maquinaria estrangeira e controle da floresta,2015,0,0,a,
10071,incompatibilidade entre investimento estatal e proteção aos nativos,2015,0,0,b,
10072,discrepância entre engenharia ambiental e equilíbrio da fauna,2015,0,0,c,
10073,competição entre farmacologia internacional e produtos de fitoterapia,2015,0,0,d,
10074,contradição entre desenvolvimento nacional e respeito aos trabalhadores,2015,1,0,e,
10075,próximo à vegetação ao identificar espécies arbustivas.,2016,0,0,a,
10076,afeito à devoção ao aceitar destinos sacralizados.,2016,0,0,b,
10077,acostumado à pobreza ao admitir acasos naturais.,2016,0,0,c,
10078,habituado ao solo ao conhecer terrenos cultiváveis.,2016,1,0,d,
10079,íntimo à Caatinga ao interpretar condições ambientais.,2016,0,0,e,
10080,1 : 12 500 000.,2017,0,0,a,
10081,1 : 12 500.,2017,0,0,b,
10082,1 : 125 000 000.,2017,0,0,c,
10083,1 : 125 000.,2017,0,0,d,
10084,1 : 1 250 000.,2017,1,0,e,
10085,contestação de antigos hábitos masculinos.,2018,1,0,a,
10086,valorização de recentes publicações juvenis.,2018,0,0,b,
10087,surgimento de novas práticas culturais.,2018,0,0,c,
10088,circulação de variados manuais pedagógicos.,2018,0,0,d,
10089,aparecimento de diversas editoras comerciais.,2018,0,0,e,
10090,contestação dos princípios monárquicos.,2019,0,0,a,
10091,manutenção das regras patronais.,2019,0,0,b,
10092,desprendimento das ideias liberais.,2019,0,0,c,
10093,fortalecimento dos contratos laborais.,2019,0,0,d,
10094,consolidação das estruturas sindicais.,2019,1,0,e,
10095,Organização espacial.,2020,1,0,a,
10096,Exclusão social.,2020,0,0,b,
10097,Valorização intelectual.,2020,0,0,c,
10098,Expansão digital.,2020,0,0,d,
10099,Manifestação cultural.,2020,0,0,e,
10100,favorecer anseios de violência.,2021,0,0,a,
10101,criticar políticas de disciplina.,2021,0,0,b,
10102,abrandar cerimônias de punição.,2021,0,0,c,
10103,produzir padrões de conduta.,2021,1,0,d,
10104,ordenar cultos de heresia.,2021,0,0,e,
10105,clandestinas.,2022,0,0,a,
10106,exiladas.,2022,1,0,b,
10107,apátridas.,2022,0,0,c,
10108,foragidas.,2022,0,0,d,
10109,refugiadas.,2022,0,0,e,
10110,Apontando as formas de expressão como auxiliares da razão.,2023,0,0,a,
10111,Admitindo o belo como fenômeno transcendental.,2023,0,0,b,
10112,Estabelecendo a inteligência como implicação das representações.,2023,1,0,c,
10113,Reafirmando a vivência estética como juízo de gosto.,2023,0,0,d,
10114,Considerando o olhar como experiência de conhecimento.,2023,0,0,e,
10115,"Os estoicos, dedicados à superação dos infortúnios.",2024,0,0,a,
10116,"Os sofistas, comprometidos com o ensino da retórica.",2024,0,0,b,
10117,"Os epicuristas, envolvidos com o ideal de vida feliz.",2024,1,0,c,
10118,"Os peripatéticos, empenhados na dinâmica do ensino.",2024,0,0,d,
10119,"Os poetas rapsodos, responsáveis pela narrativa do mito.",2024,0,0,e,
10120,construção da sociabilidade.,2025,0,0,a,
10121,entendimento da cultura.,2025,0,0,b,
10122,aumento da criatividade.,2025,0,0,c,
10123,percepção da individualidade.,2025,0,0,d,
10124,melhoria da técnica.,2025,1,0,e,
10125,Exclusão informacional.,2026,1,0,a,
10126,Racismo estrutural.,2026,0,0,b,
10127,Precariedade da educação.,2026,0,0,c,
10128,Desemprego latente.,2026,0,0,d,
10129,Concentração de renda.,2026,0,0,e,
10130,Jazidas de minerais metálicos.,2027,0,0,a,
10131,Reservas de combustíveis fósseis.,2027,1,0,b,
10132,Abalos sísmicos periódicos.,2027,0,0,c,
10133,Aquíferos sedimentares profundos.,2027,0,0,d,
10134,Estruturas geológicas metamórficas.,2027,0,0,e,
10135,emancipadores das metrópoles.,2028,1,0,a,
10136,econômicos das elites.,2028,0,0,b,
10137,naturalistas dos viajantes.,2028,0,0,c,
10138,abolicionistas dos letrados.,2028,0,0,d,
10139,tradicionalistas dos nativos.,2028,0,0,e,
10140,controle das populações dos vetores.,2029,0,0,a,
10141,incineração do lixo orgânico.,2029,0,0,b,
10142,consumo de carnes vermelhas bem cozidas.,2029,0,0,c,
10143,construção de rede de esgoto.,2029,1,0,d,
10144,uso de vermífugo pela população.,2029,0,0,e,
10145,Intervenção em áreas de vulnerabilidade pela Igreja.,2030,1,0,a,
10146,Supressão de eleições de representantes políticos.,2030,0,0,b,
10147,Disseminação de projetos sociais em universidades.,2030,0,0,c,
10148,Ampliação dos processos de concentração de renda.,2030,0,0,d,
10149,Regulamentação das relações de trabalho pelo Legislativo.,2030,0,0,e,
10150,patrimônio cultural e afetivo.,2031,0,0,a,
10151,objeto tombado e museográfico.,2031,0,0,b,
10152,herança religiosa e sacralizada.,2031,0,0,c,
10153,cenário bucólico e paisagístico,2031,0,0,d,
10154,riqueza individual e efêmera,2031,1,0,e,
10155,edificar uma memória nacional.,2032,0,0,a,
10156,criar uma comunidade cívica.,2032,1,0,b,
10157,valorizar um sentimento burguês.,2032,0,0,c,
10158,definir uma tradição popular.,2032,0,0,d,
10159,afirmar uma identidade coletiva.,2032,0,0,e,
10160,coronéis na ampliação de antigas fazendas.,2033,0,0,a,
10161,engenheiros na execução de canais fluviais.,2033,0,0,b,
10162,operários na distribuição dos recursos hídricos.,2033,0,0,c,
10163,trabalhadores na formação de novos espaços.,2033,1,0,d,
10164,negociantes na organização de redes comerciais.,2033,0,0,e,
10165,Deslocamento forçado.,2034,0,0,a,
10166,Fluxo de retorno.,2034,0,0,b,
10167,Migração interna.,2034,0,0,c,
10168,Mudança sazonal.,2034,1,0,d,
10169,Movimento pendular.,2034,0,0,e,
10170,padrão climático.,2035,0,0,a,
10171,tectônica das placas.,2035,1,0,b,
10172,nível altimétrico.,2035,0,0,c,
10173,estrutura das rochas.,2035,0,0,d,
10174,ciclo hidrológico.,2035,0,0,e,
10175,extensão longitudinal.,2036,0,0,a,
10176,declividade do relevo.,2036,0,0,b,
10177,nebulosidade atmosférica.,2036,1,0,c,
10178,irregularidade pluviométrica.,2036,0,0,d,
10179,influência da continentalidade.,2036,0,0,e,
10180,Escolaridade e fecundidade.,2037,1,0,a,
10181,Raça e gênero.,2037,0,0,b,
10182,Etnia e habitação.,2037,0,0,c,
10183,Idade e nupcialidade.,2037,0,0,d,
10184,Profissão e sexualidade.,2037,0,0,e,
10185,,2038,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/110-images/alt_img_2.png
10186,,2038,1,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/110-images/alt_img_3.png
10187,,2038,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/110-images/alt_img_0.png
10188,,2038,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/110-images/alt_img_4.png
10189,,2038,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/110-images/alt_img_1.png
10190,7,2039,0,0,a,
10191,6,2039,0,0,b,
10192,8,2039,1,0,c,
10193,9,2039,0,0,d,
10194,,2039,0,0,e,
10195,taxa de transporte de oxigênio pelo sangue.,2040,0,0,a,
10196,frequência cardíaca.,2040,0,0,b,
10197,capacidade pulmonar.,2040,0,0,c,
10198,massa muscular do indivíduo.,2040,0,0,d,
10199,atividade anaeróbica da musculatura.,2040,1,0,e,
10200,Filtração.,2041,0,0,a,
10201,Desinfecção.,2041,1,0,b,
10202,Coagulação.,2041,0,0,c,
10203,Fluoretação.,2041,0,0,d,
10204,Decantação.,2041,0,0,e,
10205,Hipersensibilidade.,2042,0,0,a,
10206,Autoimunidade.,2042,0,0,b,
10207,Ativação da resposta inata.,2042,0,0,c,
10208,Apresentação de antígeno específico.,2042,1,0,d,
10209,Desencadeamento de processo anti-inflamatório.,2042,0,0,e,
10210,"3, 2, 2001.",2043,1,0,a,
10211,"1, 2, 2003.",2043,0,0,b,
10212,"1, 3, 2002.",2043,0,0,c,
10213,"2, 1, 2003.",2043,0,0,d,
10214,"3, 1, 2002.",2043,0,0,e,
10215,alteração no genótipo do mosquito pela bactéria.,2044,0,0,a,
10216,ompetição do vírus e da bactéria no hospedeiro.,2044,0,0,b,
10217,predação do vírus pela bactéria.,2044,0,0,c,
10218,inserção de material genético do vírus na bactéria,2044,1,0,d,
10219,esterilização de mosquitos infectados.,2044,0,0,e,
10220,Fermentação lática.,2045,0,0,a,
10221,Glicólise.,2045,0,0,b,
10222,Ciclo do ácido cítrico.,2045,0,0,c,
10223,Oxidação do piruvato.,2045,0,0,d,
10224,Fosforilação oxidativa.,2045,1,0,e,
10225,"A força é maior na colisão com a barreira de blocos, e a energia dissipada é maior na colisão com a barreira de blocos.",2046,1,0,a,
10226,"A força é maior na colisão com a barreira de pneus, e a energia dissipada é maior na colisão com a barreira de blocos.",2046,0,0,b,
10227,"A força é maior na colisão com a barreira de blocos, e a energia dissipada é maior na colisão com a barreira de pneus.",2046,0,0,c,
10228,"A força é maior na colisão com a barreira de blocos, e a energia dissipada é a mesma nas duas situações.",2046,0,0,d,
10229,"A força é maior na colisão com a barreira de pneus, e a energia dissipada é maior na colisão com a barreira de pneus.",2046,0,0,e,
10230,enxergar bem em ambientes mal iluminados.,2047,0,0,a,
10231,necessitar de mais luminosidade para enxergar.,2047,0,0,b,
10232,apresentar daltonismo.,2047,1,0,c,
10233,fazer uma pequena distinção de cores em ambientes iluminados.,2047,0,0,d,
10234,perceber cores fora do espectro do visível.,2047,0,0,e,
10235,estimulam a competição por seus frutos entre animais típicos da região e eliminam as espécies perdedoras.,2048,1,0,a,
10236,ocupam áreas de vegetação nativa e substituem parcialmente a flora original.,2048,0,0,b,
10237,alteram os nichos e aumentam o número de possibilidades de relações entre os seres vivos daquele ambiente.,2048,0,0,c,
10238,apresentam alta taxa de reprodução e se mantêm com um número de indivíduos superior à capacidade suporte do ambiente.,2048,0,0,d,
10239,diminuem a relação de competição entre os polinizadores e facilitam a ação de dispersores de sementes de espécies nativas.,2048,0,0,e,
10240,Refração.,2049,0,0,a,
10241,Difração.,2049,0,0,b,
10242,Absorção.,2049,0,0,c,
10243,Polarização.,2049,0,0,d,
10244,Reflexão.,2049,1,0,e,
10245,"4,00 m.",2050,0,0,a,
10246,"4,50 m.",2050,1,0,b,
10247,"1,50 m.",2050,0,0,c,
10248,"5,00 m.",2050,0,0,d,
10249,"2,25 m.",2050,0,0,e,
10250,identificar nas amostras anticorpos anti-SARS-CoV-2.,2051,0,0,a,
10251,concentrar o RNA viral para otimizar a técnica.,2051,0,0,b,
10252,"proliferar o vírus em culturas, aumentando a carga viral.",2051,0,0,c,
10253,"purificar ácidos nucleicos virais, facilitando a ação da enzima.",2051,0,0,d,
10254,obter moléculas de cDNAviral por meio da transcrição reversa.,2051,1,0,e,
10255,NO3,2052,0,0,a,
10256,N2,2052,0,0,b,
10257,NH3,2052,1,0,c,
10258,NH4 +,2052,0,0,d,
10259,NO2 −,2052,0,0,e,
10260,RB92,2053,0,0,a,
10261,SP79,2053,0,0,b,
10262,RB72,2053,1,0,c,
10263,SP80,2053,0,0,d,
10264,RB84,2053,0,0,e,
10265,insaturações.,2054,0,0,a,
10266,ramificações.,2054,0,0,b,
10267,anel benzênico.,2054,1,0,c,
10268,átomos de oxigênio.,2054,0,0,d,
10269,carbonos assimétricos.,2054,0,0,e,
10270,Cl2,2055,0,0,a,
10271,H2,2055,0,0,b,
10272,O2,2055,1,0,c,
10273,CO2,2055,0,0,d,
10274,CO,2055,0,0,e,
10275,aumentar a velocidade da reação.,2056,0,0,a,
10276,mudar a constante de equilíbrio da reação.,2056,0,0,b,
10277,dissolver os reagentes.,2056,1,0,c,
10278,formar ligações de hidrogênio com o polissacarídeo.,2056,0,0,d,
10279,deslocar o equilíbrio químico.,2056,0,0,e,
10280,"tratar consequências da anemia profunda, em razão da perda de grande volume de sangue.",2057,1,0,a,
10281,"impedir a formação de trombos, típicos em alguns casos de acidente vascular cerebral.",2057,0,0,b,
10282,"evitar a manifestação de urticárias, comumente relacionadas a processos alérgicos.",2057,0,0,c,
10283,"reduzir o inchaço dos linfonodos, parte da resposta imunitária de diferentes infecções.",2057,0,0,d,
10284,"regular a oscilação da pressão arterial, característica dos quadros de hipertensão.",2057,0,0,e,
10285,Eles manteriam suas órbitas inalteradas.,2058,0,0,a,
10286,"Eles se moveriam em órbitas espirais, aproximando-se sucessivamente do Buraco Negro.",2058,0,0,b,
10287,Eles oscilariam aleatoriamente em torno de suas órbitas elípticas originais.,2058,0,0,c,
10288,Eles se moveriam em direção ao centro do Buraco Negro.,2058,0,0,d,
10289,Eles passariam a precessionar mais rapidamente.,2058,1,0,e,
10290,produção de mutações benéficas para a correção do problema.,2059,0,0,a,
10291,liberação imediata da proteína normal na região ocular humana.,2059,0,0,b,
10292,correção do código genético para a tradução da proteína.,2059,0,0,c,
10293,expressão do gene responsável pela produção da enzima normal.,2059,0,0,d,
10294,alteração do RNA ribossômico ligado à síntese da proteína.,2059,1,0,e,
10295,Feromônio,2060,0,0,a,
10296,Estrogênio,2060,0,0,b,
10297,Testosterona.,2060,1,0,c,
10298,Somatotrofina,2060,0,0,d,
10299,Hormônio folículo estimulante.,2060,0,0,e,
10300,100.,2061,0,0,a,
10301,339 000.,2061,0,0,b,
10302,78 900.,2061,0,0,c,
10303,14 400.,2061,1,0,d,
10304,5 240.,2061,0,0,e,
10305,redutor.,2062,0,0,a,
10306,ácido.,2062,1,0,b,
10307,catalisador.,2062,0,0,c,
10308,base.,2062,0,0,d,
10309,oxidante.,2062,0,0,e,
10310,30 A,2063,0,0,a,
10311,60 A,2063,1,0,b,
10312,20 A,2063,0,0,c,
10313,10 A,2063,0,0,d,
10314,5 A,2063,0,0,e,
10315,Separação magnética.,2064,0,0,a,
10316,Peneiração.,2064,1,0,b,
10317,Centrifugação.,2064,0,0,c,
10318,Extração por solvente.,2064,0,0,d,
10319,Destilação fracionada.,2064,0,0,e,
10320,250 000 m²,2065,0,0,a,
10321,100 000 m²,2065,1,0,b,
10322,1 000 000 m²,2065,0,0,c,
10323,20 000 m²,2065,0,0,d,
10324,500 000 m²,2065,0,0,e,
10325,rompimento da membrana celular com liberação do citosol.,2066,0,0,a,
10326,acúmulo do solvente com fragmentação da organela.,2066,0,0,b,
10327,aumento do vacúolo com diluição do pigmento no seu interior.,2066,1,0,c,
10328,quebra da parede celular com extravasamento do pigmento.,2066,0,0,d,
10329,murchamento da célula com expulsão do pigmento do vacúolo.,2066,0,0,e,
10330,neutralização,2067,1,0,a,
10331,oxirredução,2067,0,0,b,
10332,substituição,2067,0,0,c,
10333,precipitação,2067,0,0,d,
10334,desidratação,2067,0,0,e,
10335,360 N,2068,0,0,a,
10336,450 N,2068,0,0,b,
10337,120 N,2068,0,0,c,
10338,900 N,2068,1,0,d,
10339,300 N,2068,0,0,e,
10340,,2069,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/118-images/alt_img_1.png
10341,,2069,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/118-images/alt_img_0.png
10342,,2069,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/118-images/alt_img_2.png
10343,,2069,1,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/118-images/alt_img_3.png
10344,,2069,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/118-images/alt_img_4.png
10345,"galvanização, que usa outros metais de menor potencial de redução.",2070,0,0,a,
10346,"proteção catódica, que utiliza um metal fortemente redutor.",2070,0,0,b,
10347,"uso de metais de sacrifício, que se oxidam no lugar do ferro.",2070,0,0,c,
10348,"passivação do ferro, que fica revestido pelo seu próprio óxido.",2070,1,0,d,
10349,"efeito de barreira, que impede o contato com o agente oxidante.",2070,0,0,e,
10350,"0,75 A",2071,1,0,a,
10351,"1,00 A",2071,0,0,b,
10352,"0,25 A",2071,0,0,c,
10353,"1,33 A",2071,0,0,d,
10354,"0,33 A",2071,0,0,e,
10355,reação oxidativa forte e liberação de gás tóxico.,2072,1,0,a,
10356,liberação de gás tóxico e reação oxidativa forte.,2072,0,0,b,
10357,formação de sais tóxicos e reação oxidativa forte.,2072,0,0,c,
10358,liberação de gás tóxico e liberação de gás oxidante.,2072,0,0,d,
10359,formação de sais tóxicos e liberação de gás oxidante.,2072,0,0,e,
10360,expressividade variável.,2073,0,0,a,
10361,pleiotropia.,2073,0,0,b,
10362,mutação gênica.,2073,0,0,c,
10363,interação gênica.,2073,0,0,d,
10364,penetrância incompleta.,2073,1,0,e,
10365,o grau de evolução determina o comportamento reprodutivo.,2074,0,0,a,
10366,o sucesso reprodutivo pode ser garantido por estratégias diferentes.,2074,0,0,b,
10367,as fêmeas influenciam o comportamento dos machos.,2074,0,0,c,
10368,o ambiente induz modificação na produção do número de gametas femininos.,2074,1,0,d,
10369,o cuidado parental é necessário para o desenvolvimento,2074,0,0,e,
10370,"1,5 µg.",2075,0,0,a,
10371,"2,4 µg.",2075,0,0,b,
10372,"0,8 µg.",2075,0,0,c,
10373,"0,4 µg.",2075,1,0,d,
10374,"0,2 µg.",2075,0,0,e,
10375,,2076,1,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/119-images/alt_img_4.png
10376,,2076,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/119-images/alt_img_0.png
10377,,2076,0,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/119-images/alt_img_1.png
10378,,2076,0,1,d,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/119-images/alt_img_2.png
10379,,2076,0,1,e,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/119-images/alt_img_3.png
10380,,2077,0,1,a,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/93-images/alt_img_2.png
10381,,2077,0,1,b,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/93-images/alt_img_3.png
10382,,2077,1,1,c,https://raw.githubusercontent.com/carlosjuniorcosta1/django-app-school/master/useful_files/enem-data/enem-2022/93-images/alt_img_0.png
