,Unnamed: 0,text,alternative,right_answer,question_id,is_correct
5627,5627,da intenção de garantir uma forma de criar obras de arte independentes da matéria presente em sua história pessoal.,C,,1126,False
5628,5628,das catástrofes que assolaram o século XX e da descoberta de uma realidade psíquica pela psicanálise.,D,,1126,False
5629,5629,da opção em demonstrarem oposição aos limites estéticos da revolução permanente trazida pela arte moderna.,E,,1126,False
5630,5630,ampliação do sentido de uma palavra.,A,,1127,False
5631,5631,produção imprópria de poetas portugueses.,B,,1127,False
5632,5632,recuperação histórica do significado.,C,,1127,False
5633,5633,denominação científica com base em termos gregos.,D,,1127,False
5634,5634,restrição ao uso de um vocábulo pouco aceito socialmente.,E,,1127,True
5635,5635,impedimento do avanço adversário.,A,,1128,False
5636,5636,recuperação da bola.,B,,1128,True
5637,5637,progressão da equipe.,C,,1128,False
5638,5638,finalização da jogada.,D,,1128,False
5639,5639,proteção do próprio alvo.,E,,1128,False
5640,5640,influenciar o comportamento de motoristas em relação ao uso de celular no trânsito.,A,,1129,False
5641,5641,manifestar a preocupação do governo com a segurança dos pedestres.,B,,1129,False
5642,5642,alertar a população para os riscos da falta de atenção no trânsito das grandes cidades.,C,,1129,False
5643,5643,associar a utilização do celular às ocorrências de atropelamento de crianças.,D,,1129,True
5644,5644,orientar pedestres e motoristas quanto à utilização responsável do telefone móvel.,E,,1129,False
5645,5645,B,A,,1130,False
5646,5646,C,B,,1130,True
5647,5647,A,C,,1130,False
5648,5648,D,D,,1130,False
5649,5649,E,E,,1130,False
5650,5650,aumentar em 8 unidades.,A,,1131,False
5651,5651,diminuir em 2 unidades,B,,1131,False
5652,5652,diminuir em 4 unidades,C,,1131,True
5653,5653,aumentar em 2 unidades.,D,,1131,False
5654,5654,aumentar em 4 unidades.,E,,1131,False
5655,5655,71,A,,1132,False
5656,5656,59,B,,1132,False
5657,5657,80,C,,1132,False
5658,5658,65,D,,1132,True
5659,5659,68,E,,1132,False
5660,5660,1/64,A,,1133,False
5661,5661,5/24,B,,1133,False
5662,5662,1/96,C,,1133,True
5663,5663,1/4,D,,1133,False
5664,5664,5/12,E,,1133,False
5665,5665,"10,00%",A,,1134,True
5666,5666,"23,50%",B,,1134,False
5667,5667,"21,20%",C,,1134,False
5668,5668,"19,00%",D,,1134,False
5669,5669,"11,80%",E,,1134,False
5670,5670,60,A,,1135,False
5671,5671,74,B,,1135,False
5672,5672,53,C,,1135,False
5673,5673,70,D,,1135,False
5674,5674,64,E,,1135,True
5675,5675,20%,A,,1136,True
5676,5676,60%,B,,1136,False
5677,5677,40%,C,,1136,False
5678,5678,30%,D,,1136,False
5679,5679,70%,E,,1136,False
5680,5680,V,A,,1137,True
5681,5681,I,B,,1137,False
5682,5682,II,C,,1137,False
5683,5683,III,D,,1137,False
5684,5684,IV,E,,1137,False
5685,5685,7,A,,1138,False
5686,5686,28,B,,1138,False
5687,5687,14,C,,1138,False
5688,5688,21,D,,1138,False
5689,5689,2,E,,1138,True
5690,5690,II,A,,1139,False
5691,5691,IV,B,,1139,False
5692,5692,I,C,,1139,False
5693,5693,V,D,,1139,True
5694,5694,VII,E,,1139,False
5695,5695,150,A,,1140,False
5696,5696,570,B,,1140,True
5697,5697,500,C,,1140,False
5698,5698,450,D,,1140,False
5699,5699,187,E,,1140,False
5700,5700,3 600.,A,,1141,False
5701,5701,1 260.,B,,1141,True
5702,5702,4 000.,C,,1141,False
5703,5703,2 520.,D,,1141,False
5704,5704,2 800.,E,,1141,False
5705,5705,enem-data/enem-2016/153-images/alt_img_1.png,A,,1142,False
5706,5706,enem-data/enem-2016/153-images/alt_img_2.png,B,,1142,False
5707,5707,enem-data/enem-2016/153-images/alt_img_0.png,C,,1142,False
5708,5708,enem-data/enem-2016/153-images/alt_img_3.png,D,,1142,False
5709,5709,enem-data/enem-2016/153-images/alt_img_4.png,E,,1142,True
5710,5710,E1 = 9/7.E2,A,,1143,False
5711,5711,E1 = E2 + 2,B,,1143,False
5712,5712,E1 = 10².E2,C,,1143,True
5713,5713,E1 = 10³.E2,D,,1143,False
5714,5714,E1 = 109/7.E2,E,,1143,False
5715,5715,"Longe disso"""".""""",A,,1144,False
5716,5716,"a singularidade"""".""""",B,,1144,False
5717,5717,"Em geral"""".""""",C,,1144,False
5718,5718,"tais vantagens"""".""""",D,,1144,True
5719,5719,"os gabos"""".""""",E,,1144,False
5720,5720,grande número de ferramentas de pesquisa.,A,,1145,True
5721,5721,ausência de mapas ou guias explicativos.,B,,1145,False
5722,5722,espaço aberto para a aprendizagem.,C,,1145,False
5723,5723,infinito número de páginas virtuais,D,,1145,False
5724,5724,dificuldade de acesso aos sites de pesquisa.,E,,1145,False
5725,5725,A memória é um elemento crucial da identidade cultural.,A,,1146,False
5726,5726,tradição é uma força incontornável.,B,,1146,False
5727,5727,A arte é expressão da memória coletiva.,C,,1146,True
5728,5728,A modernidade é a superação decisiva da história.,D,,1146,False
5729,5729,A realidade cultural é determinada economicamente.,E,,1146,False
5730,5730,proporcionalidade entre a representação do corpo da boneca e a do corpo humano.,A,,1147,False
5731,5731,noção de beleza globalizada veiculada pela indústria cultural.,B,,1147,False
5732,5732,influência mercadológica na construção de uma auto imagem positiva do corpo feminino,C,,1147,False
5733,5733,influência da mídia para a adoção de um estilo de vida salutar pelas mulheres.,D,,1147,True
5734,5734,relação entre a alimentação saudável e o padrão de corpo instituído pela boneca.,E,,1147,False
5735,5735,poluição atmosférica.,A,,1148,False
5736,5736,eutrofização da água.,B,,1148,False
5737,5737,inversão térmica.,C,,1148,False
5738,5738,contaminação dos solos.,D,,1148,False
5739,5739,desertificação de ecossistemas.,E,,1148,True
5740,5740,manutenção das preferências de consumo.,A,,1149,False
5741,5741,atuação dos consumidores como fiscalizadores da produção.,B,,1149,False
5742,5742,exigência de consumidores conscientes de seus direitos.,C,,1149,False
5743,5743,relação direta entre fabricantes e consumidores.,D,,1149,True
5744,5744,individualização das mensagens publicitárias.,E,,1149,False
5745,5745,a educação visa formar a consciência de cada pessoa para agir corretamente.,A,,1150,False
5746,5746,o bem dos indivíduos consiste em cada um perseguir seus interesses.,B,,1150,False
5747,5747,a democracia protege as atividades políticas necessárias para o bem comum.,C,,1150,True
5748,5748,o sumo bem é dado pela fé de que os deuses são os portadores da verdade.,D,,1150,False
5749,5749,a política é a ciência que precede todas as demais na organização da cidade.,E,,1150,False
5750,5750,cotas de gêneros nas candidaturas partidárias.,A,,1151,False
5751,5751,programas de mobilização política nas escolas.,B,,1151,True
5752,5752,leis que combatem à violência doméstica.,C,,1151,False
5753,5753,propaganda de incentivo ao voto consciente.,D,,1151,False
5754,5754,apoio financeiro às lideranças femininas.,E,,1151,False
5755,5755,investigação dos fundamentos da natureza.,A,,1152,False
5756,5756,contemplação da tradição mítica.,B,,1152,True
5757,5757,sustentação do método dialético.,C,,1152,False
5758,5758,relativização do saber verdadeiro.,D,,1152,False
5759,5759,valorização da argumentação retórica.,E,,1152,False
5760,5760,racionalizar os custos da automação industrial mediante negociação sindical.,A,,1153,False
5761,5761,flexibilizar as regras do mercado financeiro.,B,,1153,False
5762,5762,recompor os mecanismos de acumulação econômica por meio da intervenção estatal.,C,,1153,False
5763,5763,fortalecer o sistema de tributação regressiva.,D,,1153,False
5764,5764,introduzir os dispositivos de contenção creditícia.,E,,1153,True
5765,5765,denunciar a escassez de recursos públicos nas prefeituras do interior.,A,,1154,True
5766,5766,censurar a falta de domínio da língua padrão em eventos sociais.,B,,1154,False
5767,5767,criticar satiricamente o comportamento de pessoas públicas.,C,,1154,False
5768,5768,despertar a preocupação da plateia com a expectativa de vida dos cidadãos.,D,,1154,False
5769,5769,questionar o apoio irrestrito de agentes públicos aos gestores governamentais.,E,,1154,False
5770,5770,A contraposição entre bondade e condições selvagem do Naturalismo.,A,,1155,True
5771,5771,A relação entre liberdade e autonomia do Liberalismo.,B,,1155,False
5772,5772,A independência entre poder e moral do Racionalismo.,C,,1155,False
5773,5773,A convenção entre cidadãos e soberano do Absolutismo.,D,,1155,False
5774,5774,A dialética entre indivíduo e governo autocrata do Idealismo.,E,,1155,False
5775,5775,"imobilidade, que sustenta a existência do ser atemporal.",A,,1156,False
5776,5776,"número, que fundamenta a criação dos deuses.",B,,1156,False
5777,5777,"átomo, que explica o surgimento dos entes.",C,,1156,False
5778,5778,"devir, que simboliza o constante movimento dos objetos.",D,,1156,False
5779,5779,"água, que expressa a causa material da origem do universo.",E,,1156,True
5780,5780,ampliação da economia informal.,A,,1157,False
5781,5781,tributação da área residencial citadina.,B,,1157,False
5782,5782,descapitalização do setor primário.,C,,1157,False
5783,5783,desconcentração da atividade industrial.,D,,1157,True
5784,5784,saturação de empregabilidade do setor terciário.,E,,1157,False
5785,5785,alargar o entendimento da população sobre as intenções do novo governo.,A,,1158,True
5786,5786,conquistar o apoio popular na legitimação do novo governo.,B,,1158,False
5787,5787,ampliar o envolvimento das multidões nas decisões políticas.,C,,1158,False
5788,5788,aumentar a oferta de informações públicas para a sociedade civil.,D,,1158,False
5789,5789,estender a participação democrática dos meios de comunicação no Brasil.,E,,1158,False
5790,5790,apoio da comunidade internacional à demanda nacional.,A,,1159,False
5791,5791,delimitação institucional das fronteiras territoriais.,B,,1159,False
5792,5792,equiparação da condição política com a dos demais países.,C,,1159,False
5793,5793,aumento da qualidade de vida da população local.,D,,1159,True
5794,5794,implementação do tratado de paz com os israelenses.,E,,1159,False
5795,5795,expansão mercantil.,A,,1160,False
5796,5796,concentração fundiária.,B,,1160,False
5797,5797,reforma agrária.,C,,1160,True
5798,5798,desruralização da elite.,D,,1160,False
5799,5799,mecanização da produção.,E,,1160,False
5800,5800,representação eclesiástica e dogmatismo ideológico.,A,,1161,True
5801,5801,redenção cristã e cultura cívica.,B,,1161,False
5802,5802,veneração aos santos e radicalismo militar.,C,,1161,False
5803,5803,apologia aos protestantes e culto ufanista.,D,,1161,False
5804,5804,tradição messiânica e tendência regionalista.,E,,1161,False
5805,5805,instrumentos de dominação religiosa.,A,,1162,False
5806,5806,laços de solidariedade familiar.,B,,1162,True
5807,5807,limites da concessão de alforria.,C,,1162,False
5808,5808,estratégias de resistência cultural.,D,,1162,False
5809,5809,mecanismos de hierarquização tribal.,E,,1162,False
5810,5810,garante que os efeitos das ações não destruam a possibilidade da vida futura na terra.,A,,1163,False
5811,5811,opõe-se ao princípio de que toda ação do homem possa valer como norma universal.,B,,1163,False
5812,5812,assegura que a ação seja aceita por todos a partir da livre discussão participativa.,C,,1163,True
5813,5813,materializa-se no entendimento de que os fins da ação humana podem justificar os meios.,D,,1163,False
5814,5814,permite que a ação individual produza a mais ampla felicidade para as pessoas envolvidas.,E,,1163,False
5815,5815,manipulação ideológica é favorecida pela privação material.,A,,1164,False
5816,5816,luta de classes é estimulada pelo livre mercado.,B,,1164,False
5817,5817,poder oligárquico é limitado pela ação do Exército.,C,,1164,False
5818,5818,doutrina cristã é beneficiada pelo atraso do interior.,D,,1164,False
5819,5819,espaço político é dominado pelo interesse empresarial.,E,,1164,True
5820,5820,eleição de lideranças políticas com mandatos temporários.,A,,1165,False
5821,5821,participação direta periódica do cidadão.,B,,1165,True
5822,5822,controle do poder político por cidadãos mais esclarecidos.,C,,1165,False
5823,5823,debate livre e racional entre cidadãos e Estado.,D,,1165,False
5824,5824,interlocução entre os poderes governamentais.,E,,1165,False
5825,5825,apoiar a permanência da ditadura estadonovista.,A,,1166,False
5826,5826,demandar a confirmação dos direitos trabalhistas.,B,,1166,False
5827,5827,reclamar a participação das agremiações partidárias.,C,,1166,False
5828,5828,reivindicar a transição constitucional sob influência do governante.,D,,1166,True
5829,5829,resgatar a representatividade dos sindicatos sob controle social.,E,,1166,False
5830,5830,criação de normas coletivas diminuiu as desigualdades de tratamento.,A,,1167,False
5831,5831,discussão de preceitos formais estabeleceu a democracia.,B,,1167,False
5832,5832,invenção de códigos jurídicos desarticulou as aristocracias.,C,,1167,False
5833,5833,formulação de regulamentos oficiais instituiu as sociedades.,D,,1167,False
5834,5834,definição de princípios morais encerrou os conflitos de interesses.,E,,1167,True
5835,5835,"escudos cristalinos, onde as rochas são submetidas aos processos de intemperismo, com alterações bruscas de temperatura.",A,,1168,False
5836,5836,"áreas vulcânicas, onde o material magmático se eleva, formando cordilheiras.",B,,1168,False
5837,5837,"áreas de bacias sedimentares antigas, localizadas no centro das placas tectônicas, em regiões conhecidas como pontos quentes.",C,,1168,True
5838,5838,"faixas costeiras, onde o assoalho oceânico recebe sedimentos, provocando tsunamis.",D,,1168,False
5839,5839,"estreitas faixas de intensidade sísmica, no contato das placas tectônicas, próximas a dobramentos modernos.",E,,1168,False
5840,5840,diminuição das tensões entre os entes federativos.,A,,1169,False
5841,5841,suspensão do princípio geral dos freios e contrapesos.,B,,1169,False
5842,5842,adoção de eleições para a alta magistratura.,C,,1169,False
5843,5843,judicialização de questões próprias da esfera legislativa.,D,,1169,True
5844,5844,profissionalização do quadro de funcionários da Justiça.,E,,1169,False
5845,5845,espaços com infraestrutura de circulação,A,,1170,False
5846,5846,sedes de empresas petroquímicas.,B,,1170,False
5847,5847,zonas de importação de derivados,C,,1170,False
5848,5848,polos de desenvolvimento tecnológico.,D,,1170,False
5849,5849,áreas de aglomerações de mão de obra,E,,1170,True
5850,5850,aciculifoliada e clima subtropical.,A,,1171,True
5851,5851,tropófila e clima tropical.,B,,1171,False
5852,5852,semidecídua e clima tropical úmido.,C,,1171,False
5853,5853,xerófila e clima semiárido.,D,,1171,False
5854,5854,hidrófila e clima equatorial.,E,,1171,False
5855,5855,desenvolvimento da Vida urbana.,A,,1172,False
5856,5856,padronização dos impostos locais.,B,,1172,True
5857,5857,crescimento do trabalho escravo.,C,,1172,False
5858,5858,uniformização do processo produtivo.,D,,1172,False
5859,5859,desconcentração da estrutura fundiária.,E,,1172,False
5860,5860,variações altimétricas acentuadas.,A,,1173,False
5861,5861,uniformidade do gradiente de pressão atmosférica.,B,,1173,True
5862,5862,aquecimento diferencial da superfície.,C,,1173,False
5863,5863,quedas acentuadas de médias térmicas.,D,,1173,False
5864,5864,mudanças na umidade relativa do ar.,E,,1173,False
5865,5865,contratação de trabalhadores portuários.,A,,1174,False
5866,5866,isenção de impostos de transportes.,B,,1174,True
5867,5867,intensificação do policiamento das rodovias.,C,,1174,False
5868,5868,construção de terminais atracadouros.,D,,1174,False
5869,5869,diversificação dos parceiros comerciais.,E,,1174,False
5870,5870,Ampliação da salinidade.,A,,1175,True
5871,5871,Formação de voçorocas.,B,,1175,False
5872,5872,Elevação da acidez.,C,,1175,False
5873,5873,Remoção da camada superior.,D,,1175,False
5874,5874,Intensificação do escoamento superficial.,E,,1175,False
5875,5875,padronização da cultura e repressão aos particularismos.,A,,1176,False
5876,5876,defesa do patriotismo e rejeição ao hibridismo.,B,,1176,True
5877,5877,universalização de direitos e respeito à diversidade.,C,,1176,False
5878,5878,segregação do território e estímulo ao autogoverno.,D,,1176,False
5879,5879,políticas de compensação e homogeneização do idioma.,E,,1176,False
5880,5880,garantia da cidadania e ascensão econômica.,A,,1177,False
5881,5881,incremento da indústria e atuação no mercado financeiro.,B,,1177,False
5882,5882,ajuste de políticas econômicas e incentivos fiscais.,C,,1177,False
5883,5883,criação de programas assistencialistas e controle de preços.,D,,1177,True
5884,5884,elevação da renda média e arrecadação de impostos.,E,,1177,False
5885,5885,ampliação dos direitos laborais.,A,,1178,False
5886,5886,bipolarização do poder geopolítico.,B,,1178,False
5887,5887,saturação do setor secundário.,C,,1178,False
5888,5888,consolidação do domínio tecnológico.,D,,1178,True
5889,5889,primarização das exportações globais.,E,,1178,False
5890,5890,incorporação da China à Organização do Tratado do Atlântico Norte (Otan).,A,,1179,True
5891,5891,poder de suas bases militares espalhadas ao redor do mundo.,B,,1179,False
5892,5892,alinhamento geopolítico da Rússia em relação aos EUA.,C,,1179,False
5893,5893,política de expansionismo territorial exercida sobre Cuba.,D,,1179,False
5894,5894,"aliança estratégica com países produtores de petróleo, como Kuwait e Irã.",E,,1179,False
5895,5895,adotar medidas cambiais para subsidiar o setor agrícola.,A,,1180,False
5896,5896,promover a livre circulação de trabalhadores.,B,,1180,True
5897,5897,reduzir a fiscalização alfandegária para incentivar o consumo.,C,,1180,False
5898,5898,fomentar a competitividade no mercado externo.,D,,1180,False
5899,5899,restringir investimentos de empresas multinacionais.,E,,1180,False
5900,5900,polarização nacional.,A,,1181,False
5901,5901,emancipação municipal.,B,,1181,False
5902,5902,expansão vertical.,C,,1181,False
5903,5903,segregação socioespacial.,D,,1181,True
5904,5904,desregulamentação comercial.,E,,1181,False
5905,5905,lançamento de bombas atômicas em Hiroshima e Nagasaki pelas forças norte-americanas.,A,,1182,False
5906,5906,ataque feito pelos japoneses à base militar americana de Pearl Harbor.,B,,1182,False
5907,5907,desencadeamento da Guerra Fria e de novas rivalidades entre nações.,C,,1182,False
5908,5908,morte de milhões de soldados nos combates da Segunda Guerra Mundial.,D,,1182,True
5909,5909,execução de judeus e eslavos presos em guetos e campos de concentração nazistas.,E,,1182,False
5910,5910,tráfico transatlântico de mão de obra servil.,A,,1183,False
5911,5911,isolamento geográfico do Saara ocidental.,B,,1183,False
5912,5912,competição econômica dos reinos da região.,C,,1183,True
5913,5913,exploração intensiva de recursos naturais.,D,,1183,False
5914,5914,posição relativa nas redes de circulação.,E,,1183,False
5915,5915,convenção social de orientação normativa.,A,,1184,False
5916,5916,transgressão comportamental religiosa.,B,,1184,False
5917,5917,fundamentação científica de viés positivista.,C,,1184,False
5918,5918,racionalidade de caráter pragmático.,D,,1184,True
5919,5919,inclinação de natureza passional.,E,,1184,False
5920,5920,universalização do princípio da igualdade civil.,A,,1185,False
5921,5921,modernização da educação escolar.,B,,1185,False
5922,5922,atualização da disciplina moral cristã.,C,,1185,False
5923,5923,divulgação de costumes aristocráticos.,D,,1185,False
5924,5924,socialização do conhecimento científico.,E,,1185,True
5925,5925,"Correntes marítimas, que atuam na troca de calor.",A,,1186,False
5926,5926,"Altitude, que forma barreiras naturais.",B,,1186,False
5927,5927,"Continentalidade, que influencia na amplitude da temperatura.",C,,1186,True
5928,5928,"Vegetação, que afeta a incidência solar.",D,,1186,False
5929,5929,"Massas de ar, que provocam precipitações.",E,,1186,False
5930,5930,sociedade e igualdade jurídica.,A,,1187,False
5931,5931,espaço e sobrevivência cultural.,B,,1187,False
5932,5932,etnia e miscigenação racial.,C,,1187,True
5933,5933,progresso e educação ambiental.,D,,1187,False
5934,5934,bem-estar e modernização econômica.,E,,1187,False
5935,5935,"0,3",A,,1188,False
5936,5936,"1,20.",B,,1188,False
5937,5937,"0,90.",C,,1188,False
5938,5938,"0,60.",D,,1188,False
5939,5939,"0,40.",E,,1188,True
5940,5940,causar dificuldade de visualização de objetos próximos.,A,,1189,True
5941,5941,comprometer a capacidade de visão em cores.,B,,1189,False
5942,5942,acarretar a perda da capacidade de alterar o diâmetro da pupila.,C,,1189,False
5943,5943,impedir a projeção dos raios luminosos na retina.,D,,1189,False
5944,5944,provocar a formação de imagens invertidas na retina.,E,,1189,False
5945,5945,Condutância.,A,,1190,False
5946,5946,Eletronegatividade.,B,,1190,False
5947,5947,Densidade.,C,,1190,True
5948,5948,Estabilidade nuclear.,D,,1190,False
5949,5949,Temperatura de ebulição.,E,,1190,False
5950,5950,α-criptoxantina.,A,,1191,False
5951,5951,licopeno.,B,,1191,False
5952,5952,α-caroteno.,C,,1191,False
5953,5953,γ-caroteno.,D,,1191,True
5954,5954,capsorubina.,E,,1191,False
5955,5955,Benzeno e propanona.,A,,1192,True
5956,5956,Benzaldeído e propanona.,B,,1192,False
5957,5957,Benzaldeído e etanal.,C,,1192,False
5958,5958,Propanal e benzaldeído.,D,,1192,False
5959,5959,2-fenil-etanal e metanal.,E,,1192,False
5960,5960,enem-data/enem-2017/124-images/alt_img_1.png,A,,1193,False
5961,5961,enem-data/enem-2017/124-images/alt_img_2.png,B,,1193,False
5962,5962,enem-data/enem-2017/124-images/alt_img_0.png,C,,1193,True
5963,5963,enem-data/enem-2017/124-images/alt_img_3.png,D,,1193,False
5964,5964,enem-data/enem-2017/124-images/alt_img_4.png,E,,1193,False
5965,5965,ligações covalentes.,A,,1194,False
5966,5966,ligações iônicas.,B,,1194,False
5967,5967,interações dipolo-dipolo.,C,,1194,False
5968,5968,interações dipolo-dipolo induzido.,D,,1194,True
5969,5969,interações íon-dipolo.,E,,1194,False
5970,5970,"reação do gás de cozinha com a água, formando gás hidrogênio.",A,,1195,False
5971,5971,"reação do gás de cozinha com o sal, volatilizando gás cloro.",B,,1195,True
5972,5972,"excitação das moléculas de proteínas, com formação de luz amarela.",C,,1195,False
5973,5973,"emissão de fótons pelo sódio, excitado por causa da chama.",D,,1195,False
5974,5974,"produção de derivado amarelo, pela reação com o carboidrato.",E,,1195,False
5975,5975,1 433.,A,,1196,False
5976,5976,11 460.,B,,1196,False
5977,5977,450.,C,,1196,True
5978,5978,17 190.,D,,1196,False
5979,5979,27 000.,E,,1196,False
5980,5980,Síndrome da imunodeficiência adquirida.,A,,1197,False
5981,5981,Filariose.,B,,1197,True
5982,5982,Hemofilia.,C,,1197,False
5983,5983,Aterosclerose.,D,,1197,False
5984,5984,Doença de Chagas.,E,,1197,False
5985,5985,desnitrificação.,A,,1198,True
5986,5986,nitratação.,B,,1198,False
5987,5987,fixação biológica do N2.,C,,1198,False
5988,5988,nitrosação.,D,,1198,False
5989,5989,amonificação.,E,,1198,False
5990,5990,dos diferentes raios de rotação.,A,,1199,True
5991,5991,das diferentes velocidades angulares.,B,,1199,False
5992,5992,das diferentes densidades.,C,,1199,False
5993,5993,das diferentes quantidades de cada substância.,D,,1199,False
5994,5994,da diferente coesão molecular de cada substância.,E,,1199,False
5995,5995,Resíduo 4.,A,,1200,False
5996,5996,Destilado 1.,B,,1200,False
5997,5997,Destilado 2.,C,,1200,False
5998,5998,Resíduo 2.,D,,1200,False
5999,5999,Resíduo 3.,E,,1200,True
6000,6000,90,A,,1201,False
6001,6001,6,B,,1201,False
6002,6002,100,C,,1201,False
6003,6003,18,D,,1201,True
6004,6004,60,E,,1201,False
6005,6005,interferindo na cascata bioquímica da inflamação.,A,,1202,False
6006,6006,removendo as toxinas sintetizadas pelas bactérias,B,,1202,False
6007,6007,ativando o sistema imunológico do hospedeiro.,C,,1202,False
6008,6008,combatendo as células hospedeiras das bactérias.,D,,1202,False
6009,6009,danificando estruturas específicas da célula bacteriana.,E,,1202,True
6010,6010,são bloqueadas pelos anticorpos.,A,,1203,True
6011,6011,movimentam-se livremente no plano da bicamada lipídica.,B,,1203,False
6012,6012,permanecem confinadas em determinadas regiões da bicamada.,C,,1203,False
6013,6013,auxiliam o deslocamento dos fosfolipídios da membrana plasmática.,D,,1203,False
6014,6014,são mobilizadas em razão da inserção de anticorpos,E,,1203,False
6015,6015,combustão da mistura biogás-hidrogênio gera diretamente energia elétrica adicional para a manutenção da estação.,A,,1204,False
6016,6016,planta mista de geração de energia realiza eletrólise para enviar energia à rede de distribuição elétrica.,B,,1204,True
6017,6017,planta mista de geração de energia é capaz de utilizar todo o calor fornecido na combustão para a geração de eletricidade.,C,,1204,False
6018,6018,hidrogênio produzido e armazenado é utilizado na combustão com o biogás para gerar calor e eletricidade.,D,,1204,False
6019,6019,"conjunto de turbinas continua girando com a mesma velocidade, por inércia, mantendo a eficiência anterior.",E,,1204,False
6020,6020,aspectos ecológicos.,A,,1205,False
6021,6021,relações filogenéticas.,B,,1205,False
6022,6022,tipos de células.,C,,1205,True
6023,6023,propriedades fisiológicas.,D,,1205,False
6024,6024,características morfológicas.,E,,1205,False
6025,6025,5,A,,1206,False
6026,6026,1,B,,1206,True
6027,6027,2,C,,1206,False
6028,6028,3,D,,1206,False
6029,6029,4,E,,1206,False
6030,6030,hidrogênio molecular.,A,,1207,False
6031,6031,vapor de água.,B,,1207,False
6032,6032,cloreto de hidrogênio.,C,,1207,False
6033,6033,oxigênio molecular.,D,,1207,True
6034,6034,hipoclorito de sódio.,E,,1207,False
6035,6035,O grupo que se contaminou somente com diazinon.,A,,1208,False
6036,6036,Os grupos que se contaminaram com atrazina e malation.,B,,1208,False
6037,6037,O grupo que se contaminou somente com atrazina.,C,,1208,False
6038,6038,Os grupos que se contaminaram com diazinon e malation.,D,,1208,True
6039,6039,"Nenhum dos grupos contaminados com atrazina, diazinon e malation.",E,,1208,False
6040,6040,ácido carboxílico,A,,1209,False
6041,6041,éter.,B,,1209,True
6042,6042,éster.,C,,1209,False
6043,6043,álcool.,D,,1209,False
6044,6044,cetona.,E,,1209,False
6045,6045,Xênon.,A,,1210,False
6046,6046,Haleto metálico.,B,,1210,False
6047,6047,LED,C,,1210,False
6048,6048,Tungstênio.,D,,1210,False
6049,6049,Mercúrio.,E,,1210,True
6050,6050,longevidade dos indivíduos.,A,,1211,True
6051,6051,disponibilidade de alimentos.,B,,1211,False
6052,6052,percurso da migração.,C,,1211,False
6053,6053,período de migração da espécie.,D,,1211,False
6054,6054,número de espécies de peixes no local.,E,,1211,False
6055,6055,captação de dióxido de carbono.,A,,1212,False
6056,6056,utilização de água.,B,,1212,True
6057,6057,absorção de fótons.,C,,1212,False
6058,6058,formação de gás oxigênio.,D,,1212,False
6059,6059,proliferação dos cloroplastos.,E,,1212,False
6060,6060,-64,A,,1213,False
6061,6061,-14,B,,1213,True
6062,6062,-100,C,,1213,False
6063,6063,-17,D,,1213,False
6064,6064,-50,E,,1213,False
6065,6065,são animais detritívoros.,A,,1214,False
6066,6066,são animais de grande porte.,B,,1214,False
6067,6067,são animais herbívoros.,C,,1214,False
6068,6068,digerem o alimento lentamente,D,,1214,False
6069,6069,estão no topo da cadeia alimentar,E,,1214,True
6070,6070,origem paterna do cromossomo portador do alelo mutante em uma das gêmeas e origem materna na outra.,A,,1215,False
6071,6071,dominância incompleta do alelo mutante em relação ao alelo normal.,B,,1215,False
6072,6072,falha na separação dos cromossomos X no momento da separação dos dois embriões.,C,,1215,False
6073,6073,recombinação cromossômica em uma divisão celular embrionária anterior à separação dos dois embriões.,D,,1215,True
6074,6074,inativação aleatória de um dos cromossomos X em fase posterior à divisão que resulta nos dois embriões.,E,,1215,False
6075,6075,seiva bruta das plantas hospedeiras.,A,,1216,False
6076,6076,organismo das plantas vizinhas,B,,1216,False
6077,6077,comunidade que vive em seu interior.,C,,1216,True
6078,6078,solo através de suas longas raízes.,D,,1216,False
6079,6079,chuva acumulada entre suas folhas.,E,,1216,False
6080,6080,"2,0 x 100",A,,1217,False
6081,6081,"2,5 x 105",B,,1217,False
6082,6082,"0,5 x 100",C,,1217,False
6083,6083,"5,0 x 105",D,,1217,False
6084,6084,"2,0 x 106",E,,1217,True
6085,6085,185 V,A,,1218,False
6086,6086,20 V,B,,1218,False
6087,6087,40 V,C,,1218,False
6088,6088,60 V,D,,1218,True
6089,6089,120 V,E,,1218,False
6090,6090,640,A,,1219,False
6091,6091,3200,B,,1219,False
6092,6092,400,C,,1219,True
6093,6093,1600,D,,1219,False
6094,6094,800,E,,1219,False
6095,6095,polimerização dos óleos catalisada pela radiação solar.,A,,1220,True
6096,6096,solubilização das substâncias de interesse pelo orvalho.,B,,1220,False
6097,6097,volatilização das substâncias de interesse.,C,,1220,False
6098,6098,oxidação do óleo pelo oxigênio produzido na fotossíntese.,D,,1220,False
6099,6099,liberação das moléculas de óleo durante o processo de fotossíntese.,E,,1220,False
6100,6100,"17,4 m.",A,,1221,False
6101,6101,"2,90 m.",B,,1221,False
6102,6102,"14,0 m.",C,,1221,False
6103,6103,"14,5 m.",D,,1221,False
6104,6104,"15,0 m.",E,,1221,True
6105,6105,mesmo sentido e maior intensidade da pressão osmótica.,A,,1222,False
6106,6106,mesmo sentido e mesma intensidade.,B,,1222,False
6107,6107,sentidos opostos e maior intensidade da pressão mecânica.,C,,1222,False
